title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
The underpricing of initial public offerings and the partial adjustment phenomenon,"This paper documents that the relation of the final offer price to the range of anticipated offer prices disclosed in the preliminary prospectus is a good predictor of initial returns. Issues that have final offer prices which exceed the limits of the offer range have greater underpricing than all other initial public offerings, and are also more likely to increase the number of shares issued. These results are consistent with the pricing and allocation schedule proposed by Benveniste and Spindt (1989), in which shares in an offering are rationed and prices only partially adjust to new information.",['Kathleen Weiss Hanley'],"['IPOs', 'Partial adjustment', 'Underpricing']",[],October,https://www.sciencedirect.com//science/article/pii/0304405X93900198,Journal of Financial Economics,1993,34,2
The seasonal behavior of the liquidity premium in asset pricing,"This paper empirically investigates the seasonal behavior of the liquidity premium in asset pricing. The evidence suggests a strong seasonal component. In the 1961–1990 period, the liquidity premium is reliably positive only during the month of January. For the non-January months, one cannot detect a positive liquidity premium. The impact of the relative bid-ask spreads on asset pricing in non-January months cannot be reliably distinguished from zero. In contrast to Amihud and Mendelson (1986), however, our evidence suggests that the size effect is significant, even after controlling for spreads.","['Venkat R. Eleswarapu', 'Marc R. Reinganum']","['Bid-ask spreads', 'Asset pricing', 'Seasonality', 'Liquidity premium']",[],December,https://www.sciencedirect.com//science/article/pii/0304405X93900327,Journal of Financial Economics,1993,34,3
The information content of distressed restructurings involving public and private debt claims,"This paper examines debt restructurings by financially distressed firms. We develop a model which predicts that, in public debt exchange offers, firms with unfavorable private information will offer equity claims to convince bondholders that the firm's prospects are poor. In contrast, offering equity to well-informed private lenders conveys favorable private information to outsiders. Consistent with our analysis, we find positive average abnormal returns around restructurings that offer equity to private lenders and senior debt to public debtholders, and we find significant negative average abnormal returns when private lenders are offered senior debt and public lenders are offered equity.","['David T. Brown', 'Christopher M. James', 'Robert M. Mooradian']",[],[],February,https://www.sciencedirect.com//science/article/pii/0304405X93900268,Journal of Financial Economics,1993,33,1
Investments of uncertain cost,"This paper examines irreversible investment decisions when projects take time to complete and are subject to two types of cost uncertainty. The first is technical uncertainty, i.e., uncertainty over the physical difficulty of completing a project, which is only resolved as the investment proceeds. The second is input cost uncertainty, i.e., uncertainty over the prices of construction inputs or over government regulations affecting construction costs, which is external to the firm. These two types of uncertainty have very different effects on the investment decision. A simple investment rule is derived that maximizes firm value, and is used to analyze the decision to start or continue building a nuclear power plant during the 1980s.",['Robert S. Pindyck'],[],[],August,https://www.sciencedirect.com//science/article/pii/0304405X9390040I,Journal of Financial Economics,1993,34,1
Institutional trades and intraday stock price behavior,"This paper examines the price effect of institutional stock trading, using a unique data set that reports the transactions (large and small) of 37 large institutional money management firms. The direction of each trade and the identity of the management firm behind each trade are known. Although institutional trades are associated with some price pressure, we find that the average effect is small. There is also a marked asymmetry between the price impact of buys versus sells. We relate our findings to various hypotheses on the elasticity of demand for stocks, the cost of executing transactions, and the determinants of market impact. Although market capitalization and relative trade size influence the market impact of a trade, the dominant influence is the identity of the money manager behind the trade.","['Louis K.C. Chan', 'Josef Lakonishok']",[],[],April,https://www.sciencedirect.com//science/article/pii/0304405X9390003T,Journal of Financial Economics,1993,33,2
Common risk factors in the returns on stocks and bonds,"This paper identifies five common risk factors in the returns on stocks and bonds. There are three stock-market factors: an overall market factor and factors related to firm size and book-to-market equity. There are two bond-market factors, related to maturity and default risks. Stock returns have shared variation due to the stock-market factors, and they are linked to bond returns through shared variation in the bond-market factors. Except for low-grade corporates, the bond-market factors capture the common variation in bond returns. Most important, the five factors seem to explain average returns on stocks and bonds.","['Eugene F. Fama', 'Kenneth R. French']",[],[],February,https://www.sciencedirect.com//science/article/pii/0304405X93900235,Journal of Financial Economics,1993,33,1
Portfolio return autocorrelation,"This paper investigates whether portfolio return autocorrelation can be explained by time-varying expected returns, nontrading, state limit orders, market maker inventory policy, or transaction costs. Evidence is consistent with the hypothesis that transaction costs cause portfolio autocorrelation by slowing price adjustment. I develop a transaction-cost model which predicts that prices adjust faster when changes in valuation are large in relation to the bid-ask spread. Cross-sectional tests support this prediction, but time-series tests do not.",['Timothy S. Mech'],"['Autocorrelation', 'Efficiency', 'Microstructure', 'Mispricing', 'Portfolio']",[],December,https://www.sciencedirect.com//science/article/pii/0304405X9390030F,Journal of Financial Economics,1993,34,3
Seniority and maturity of debt contracts,"This paper provides a model of how borrowers with private information about their credit prospects choose seniority and maturity of debt. Increased short-term debt leads lenders to liquidate too often. It also increases the sensitivity of financing costs to new information, although better-than-average borrowers desire information sensitivity. The model implies that short-term debt will be senior to long-term debt, and that long-term debt will allow the issue of additional future senior debt. The model also has implications on the structure of leveraged buyouts and on how various types of lenders respond to potential defaults.",['Douglas W. Diamond'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X9390011Y,Journal of Financial Economics,1993,33,3
Underwriter price support and the IPO underpricing puzzle,"This paper reassesses the apparent systematic underpricing of initial public offerings (IPOs). Investigation of the distribution of initial returns following IPOs shows that positive mean initial returns may reflect the existence of a partially unobserved left (negative) tail. Moreover, most IPOs with zero one-day returns subsequently fall in price, suggesting that underwriter price support may account for the skewed distribution and hence the phenomenon of positive average initial IPO returns, even if offering prices are set at expected market value. This paper thus challenges the presumption underlying previous research that positive average initial IPO returns result primarily from deliberate underpricing.",['Judith S Ruud'],"['Initial public offerings', 'IPO underpricing', 'Price support', 'Stabilization']",[],October,https://www.sciencedirect.com//science/article/pii/0304405X93900154,Journal of Financial Economics,1993,34,2
Another look at time-varying risk and return in a long-horizon contrarian strategy,"This paper reconciles the relative pricing controversy between DeBondt and Thaler (1985, 1987), Chan (1988), and Ball and Kothari (1989). The negative autocorrelation in long-horizon index returns, along with the selection criterion of the contrarian strategy, can explain the positive covariance between time-varying betas and risk premiums. However, test-period beta estimates reflect the reversal of earnings expectations associated with underlying factors. The controversy thus reduces to the debate of Fama and French (1988) and Poterba and Summers (1988) over the source of the temporary price components in the market index. Rational changes in expected returns and cash flows explain most of the cross-sectional variation in returns.",['Steven L. Jones'],[],[],February,https://www.sciencedirect.com//science/article/pii/0304405X93900279,Journal of Financial Economics,1993,33,1
Transaction taxes and the behavior of the Swedish stock market,"This paper studies the effects of transaction taxes on the behavior of Swedish equity returns during the 1980–1987 period. Sweden provides an excellent laboratory-style setting for such a study, as taxes were imposed for political purposes rather than to alter the behavior of the stock market. Volatility did not decline in response to the introduction of taxes although stock price levels and turnover did. Large proportions of trading activity migrated overseas to London when the tax rate was increased to 2% in 1986.",['Steven R. Umlauf'],[],[],April,https://www.sciencedirect.com//science/article/pii/0304405X9390005V,Journal of Financial Economics,1993,33,2
Capital structure and firm response to poor performance,"This paper tests the relation between capital structure and a firm's response to short-term financial distress. In a sample of 358 firms that perform poorly for a year, higher predistress leverage increases the probability of operational actions, particularly asset restructuring and employee layoffs. Higher predistress leverage also increases the probability of financial actions such as dividend cuts. These results are consistent with Jensen's (1989) argument that higher predistress leverage increases the speed with which a firm reacts to poor performance. Interestingly, higher managerial holdings reduce the probability of operational actions, especially those that do not generate cash.",['Eli Ofek'],[],[],August,https://www.sciencedirect.com//science/article/pii/0304405X9390038D,Journal of Financial Economics,1993,34,1
Price stabilization in the market for new issues,"This study examines price stabilization in new equity issues. Stabilizationtruncates the distribution of post-issue prices at a floor price, lowering the risk of adverse price moves and hence, in a competitive dealer market, reducing the bid-ask spread. Using 1.523 NASDAO-traded firm- commitment initial public offerings issued between 1982 and 1987, we find that spreads narrow when the market price is close to the offer price and stabilization is most likely. Moreover, significant negative returns are documented after the hypothesized termination of stabilizing activities, suggesting that stabilization, and its cessation, affect market prices.","['Kathleen Weiss Hanley', 'A.Arun Kumar', 'Paul J Seguin']","['Initial public offerings', 'Bid-ask spreads', 'Microstructure', 'Options pricing']",[],October,https://www.sciencedirect.com//science/article/pii/0304405X93900176,Journal of Financial Economics,1993,34,2
Unit initial public offerings,"Units are bundles of common stock and warrants. By selling initial public offerings (IPOs) of units, firms precommit to sell more stock in the future at the warrant's exercise price. Sequential offerings of this type reduce the agency costs of giving management a potential free cash flow at the IPO. Consistent with this theory, firms that choose unit IPOs are smaller, have less income and assets in relation to their IPO proceeds, and are less likely to survive than firms that issue shares.",['Paul Schultz'],"['Initial public offerings', 'Agency costs', 'Warrants']",[],October,https://www.sciencedirect.com//science/article/pii/0304405X93900187,Journal of Financial Economics,1993,34,2
Interest rate swaps,"Using quotations from two interest rate swap dealers with different credit ratings (AAA and A), we examine the effect of dealers' credit reputations on swap quotations and bid-offer spreads. The AAA offer rates are significantly higher than the A offer rates, and the AAA bid rates are significantly lower than the A bid rates. We also document the relation between swap rates and par bond yields estimated from London interbank offered rate (LIBOR) and bid rate (LIBID) data. We identify some of the problems in testing the implications of swap pricing theory.","['Tong-sheng Sun', 'Suresh Sundaresan', 'Ching Wang']",[],[],August,https://www.sciencedirect.com//science/article/pii/0304405X93900419,Journal of Financial Economics,1993,34,1
Measuring security price performance using daily NASDAQ returns,"We evaluate the performance of alternative test statistics in event studies which include NASDAQ daily security returns. We document varying degrees of test statistic misspecification in NASDAQ samples. In particular, we find that the commonly used standardized test statistic is misspecified in most settings. Although less pervasive, misspecification is also evident in the portfolio test statistic estimated using the time series of portfolio mean abnormal returns. The nonparametric rank statistic [introduced in Corrado (1989)] performs the best overall in NASDAQ samples; we recommend its use with market model abnormal returns based on an equal-weighted NASDAQ market index.","['Cynthia J. Campbell', 'Charles E. Wesley']",[],[],February,https://www.sciencedirect.com//science/article/pii/0304405X93900257,Journal of Financial Economics,1993,33,1
A reexamination of analysts' earnings forecasts for takeover targets,"We examine analysts' earnings forecasts for a sample of takeover targets and document that the announcement-month forecasts are systematically revised upward, supporting the hypothesis that a takeover announcement conveys favorable information about the target firm. In addition, we find that abnormal forecast revisions of future stand-alone earnings are significantly greater for targets with low Tobin's q-ratios relative to targets with high q-ratios, lending further support to the information hypothesis. Finally, we provide evidence that managerial resistance to the takeover does not destroy value. Our results are in direct contrast to Pound (1988).","['Peter A. Brous', 'Omesh Kini']",[],[],April,https://www.sciencedirect.com//science/article/pii/0304405X9390004U,Journal of Financial Economics,1993,33,2
Stealth trading and volatility,"We examine the proportion of a stock's cumulative price change that occurs in each trade-size category, using transactions data for a sample of NYSE firms. Although the majority of trades are small, most of the cumulative stock-price change is due to medium-size trades. This evidence is consistent with the hypothesis that informed trades are concentrated in the medium-size category, and that price movements are due mainly to informed traders' private information.","['Michael J. Barclay', 'Jerold B. Warner']","['Microstructure', 'Volatility', 'Insiders', 'Volume', 'Efficiency']",[],December,https://www.sciencedirect.com//science/article/pii/0304405X9390029B,Journal of Financial Economics,1993,34,3
Restructuring through spinoffs,"We investigate the value created through spinoffs over the 1965–1988 period by measuring the stock returns of spinoffs, their parent firms, and parent-spinoff combinations for periods of up to three years following the spinoffs. We find significantly positive abnormal returns for spinoffs, their parents, and the spinoff-parent combinations. Both the spinoffs and parents experience an unusually high incidence of takeovers and the abnormal performance is limited to firms involved in takeover activity. These findings suggest that spinoffs provide a low-cost method of transferring control of corporate assets to bidders who will create greater value.","['Patrick J. Cusatis', 'James A. Miles', 'J.Randall Woolridge']",[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X9390009Z,Journal of Financial Economics,1993,33,3
