title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
The adaptive mesh model: a new approach to efficient option pricing,"Most derivative securities must be priced by numerical techniques. These models contain “distribution error” and “nonlinearity error”. The Adaptive Mesh Model (AMM) sharply reduces nonlinearity error by grafting one or more small sections of fine high-resolution lattice onto a tree with coarser time and price steps. Three different AMM structures are presented, one for pricing ordinary options, one for barrier options, and one for computing delta and gamma efficiently. The AMM approach can be adapted to a wide variety of contingent claims. For some common problems, accuracy increases by several orders of magnitude with no increase in execution time.","['Stephen Figlewski', 'Bin Gao']","['Adaptive Mesh', 'Option valuation', 'Lattice models', 'Barrier options', 'Numerical valuation techniques']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X99000240,Journal of Financial Economics,1999,53,3
Investor flows and the assessed performance of open-end mutual funds,"Open-end equity funds provide a diversified equity positions with little direct cost to investors for liquidity. This study documents a statistically significant indirect cost in the form of a negative relation between a fund's abnormal return and investor flows. Controlling for this indirect cost of liquidity changes the average fund's abnormal return (net of expenses) from a statistically significant −1.6% per year to a statistically insignificant −0.2% and also fully explains the negative market-timing performance found in this and other studies of mutual fund returns. Thus, the common finding of negative return performance at open-end mutual funds is attributable to the costs of liquidity-motivated trading.",['Roger M. Edelen'],"['Mutual fund performance', 'Mutual fund flows', 'Market timing']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X99000288,Journal of Financial Economics,1999,53,3
The motivation and impact of pension fund activism,"Pension funds have pursued an active role in corporate governance, although some question their effectiveness and motivations. We examine the impact and motivation of pension fund activism by studying the shareholder proposals of the largest, most active funds from 1987 through 1993. We find significant heterogeneity across funds in activism objectives, tactics, and impact on target firms, consistent with differing investment strategies. We find the funds are more successful at monitoring and promoting change in target firms than previously recognized. We also find no evidence to support motivations other than fund value maximization.","['Diane Del Guercio', 'Jennifer Hawkins']","['Shareholder activism', 'Pension funds', 'Corporate governance', 'Proxy contest', 'Control activity']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X99000112,Journal of Financial Economics,1999,52,3
Ex-day behavior with dividend preference and limitations to short-term arbitrage: the case of Swedish lottery bonds,"Swedish lottery bonds offer a unique opportunity to study ex-day effects in an environment where cash distributions are tax-advantaged relative to capital gains. Thus, in the lottery bond market, we observe a reversal of the preference for capital gains that researchers have cited as an explanation for the ex-day behavior of U.S. equities. Further, in this market there are barriers to short-term arbitrage when prices do reflect the tax preferences of individual investors. We find the bonds are priced around the ex-day to reflect differential tax rates on income and capital gains consistent with the prevailing tax regimes. The bonds consistently experience negative returns over the coupon payment period, and in fact often sell at negative yields prior to the cash distribution, as one would expect given tax-motivated trading between high-tax investors, who buy prior to the distribution, and low-tax investors, who buy after the distribution.","['Richard C. Green', 'Kristian Rydqvist']","['Dividends', 'Taxation']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X99000197,Journal of Financial Economics,1999,53,2
The stock pools and the Securities Exchange Act1,"The stated justification for the Securities Exchange Act of 1934 (Exchange Act) was to eliminate manipulation. The primary evidence of manipulation was the existence of `stock pools,' through which groups of traders jointly traded in a particular stock. The conclusion of Congress that the pools were manipulative is inconsistent with the evidence produced by the Senate's own investigation. The returns on a sample of pool stocks are also inconsistent with manipulation. These findings suggest that congressional and presidential desires to increase political control over the New York Stock Exchange was a more important motivation for the Exchange Act.",['Paul G. Mahoney'],"['Politics of finance', 'Manipulation', 'Market regulation', 'NYSE']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X98000579,Journal of Financial Economics,1999,51,3
Valuing IPOs,"The use of accounting information in conjunction with comparable firm multiples is widely recommended for valuing initial public offerings (IPOs). We find that the price–earnings (P/E), market-to-book, and price-to-sales multiples of comparable firms have only modest predictive ability without further adjustments. This is largely due to the wide variation of these ratios for young firms within an industry. P/E multiples using forecasted earnings result in much more accurate valuations than multiples using trailing earnings.","['Moonchul Kim', 'Jay R. Ritter']","['Initial public offerings', 'Valuation', 'Comparable firms']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X99000276,Journal of Financial Economics,1999,53,3
The performance of investment newsletters,"This paper analyzes the recommendations of common stocks made by the investment newsletters followed by the Hulbert Financial Digest. We conclude that, taken as a whole, the securities that newsletters recommend do not outperform appropriate benchmarks. Our data provide modest evidence that the future performance of a newsletter is related to its past performance, when performance is measure by raw returns. Evidence of persistence vanishes, however, when performance is measured by abnormal returns. We find little, if any, evidence of herding, i.e., cross-sectional dependence of recommendations, across newsletters. Newsletters tend to recommend securities that have performed well in the recent past. Finally, newsletters with poor past performance are more likely to go out of business.","['Jeffrey F. Jaffe', 'James M. Mahoney']","['Investment newsletters', 'Stock selection', 'Performance measurement']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X99000239,Journal of Financial Economics,1999,53,2
Does stock price elasticity affect corporate financial decisions?,"This paper considers whether stock price elasticity affects corporate financial decisions. Basic economic principles and the existing theoretical literature predict that firms choosing the Dutch auction instead of the fixed price tender offer should be those firms expecting to face greater stock price elasticity. Econometric analysis suggests that firms choosing the Dutch auction instead of the fixed price tender offer between 1984 and 1989 are indeed those firms expecting to face greater stock elasticity, even though the average realized elasticities of the firms conducting the various tender offers fail to be significantly different. The expected elasticity remains an important determinant of the tender offer choice even when allowing for firm characteristics associated with the choice of repurchase method. Firms facing greater elasticity are also characterized. The findings suggest that expected stock price elasticity may be an important determinant of corporate financial decisions that affect the supply of, or demand for, stock.",['Laurie Simon Hodrick'],"['Repurchases', 'Dutch auctions', 'Fixed price tender offers', 'Elasticity', 'Quasi-maximum likelihood estimation']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X99000094,Journal of Financial Economics,1999,52,2
"Bank entry, competition, and the market for corporate securities underwriting","This paper examines the competitive effects of commercial bank entry into the corporate debt underwriting market, particularly with respect to underwriter spreads, ex-ante yields, and market concentration. We find that underwriter spreads and ex-ante yields have declined significantly with bank entry, consistent with the market becoming more competitive. This effect is strongest among the lower-rated and smaller debt issues of which banks have underwritten a relatively greater share. The early evidence also indicates that bank entry has tended to decrease market concentration. Overall, our results suggest that bank entry has had a pro-competitive effect.","['Amar Gande', 'Manju Puri', 'Anthony Saunders']","['Commercial banks', 'Underwriters', 'Certification', 'Spreads', 'Yields', 'Glass–Steagall']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X99000355,Journal of Financial Economics,1999,54,2
Do foreign investors destabilize stock markets? The Korean experience in 1997,"This paper examines the impact of foreign investors on stock returns in Korea from November 30, 1996 to the end of 1997 using order and trade data. We find strong evidence of positive feedback trading and herding by foreign investors before the period of Korea's economic crisis. During the crisis period, herding falls, and positive feedback trading by foreign investors mostly disappears. We find no evidence that trades by foreign investors had a destabilizing effect on Korea's stock market over our sample period. In particular, the market adjusted quickly and efficiently to large sales by foreign investors, and these sales were not followed by negative abnormal returns.","['Hyuk Choe', 'Bong-Chan Kho', 'René M Stulz']","['Foreign investors', 'Positive feedback trading', 'Herding', 'East Asian crisis']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X99000379,Journal of Financial Economics,1999,54,2
The market reaction to international cross-listings:,"This paper examines the stock price impact of international dual listings. The sample consists of 181 firms from 35 countries that instituted their first Depositary Receipt program over the period 1985–1995. The market reaction to a Depositary Receipt program is larger in magnitude and more pervasive than previously reported. The stock price reaction is related to choice of exchange, geographical location (i.e., emerging or developed markets), and avenues for raising equity capital (i.e., public versus private offerings).",['Darius P Miller'],"['Segmentation', 'Depositary Receipts', 'Capital barriers']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X98000452,Journal of Financial Economics,1999,51,1
"The time-series relations among expected return, risk, and book-to-market","This paper examines the time-series relations among expected return, risk, and book-to-market (B/M) at the portfolio level. I find that B/M predicts economically and statistically significant time-variation in expected stock returns. Further, B/M is strongly associated with changes in risk, as measured by the Fama and French (1993) (Journal of Financial Economics, 33, 3–56) three-factor model. After controlling for risk, B/M provides no incremental information about expected returns. The evidence suggests that the three-factor model explains time-varying expected returns better than a characteristics-based model.",['Jonathan Lewellen'],"['Asset pricing', 'Book-to-market', 'Time-varying risk', 'Mispricing']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X99000306,Journal of Financial Economics,1999,54,1
Managerial performance and the cross-sectional pricing of closed-end funds,"This paper finds that discounts and premiums of closed-end funds reflect the market's assessment of anticipated managerial performance. Using single and multiple benchmarks, we present evidence that there is a significant and positive relation between stock fund premiums and future net asset value performance over the following year. The relation is not caused by the anticipation of future expenses. We also find that bond closed-end funds show no such relation between premium and asset value performance.","['J.B. Chay', 'Charles A. Trzcinka']","['Closed-end fund', 'Discount', 'Managerial performance']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X99000136,Journal of Financial Economics,1999,52,3
"What happens to CEOs after they retire? New evidence on career concerns, horizon problems, and CEO incentives","This paper provides evidence on a previously unidentified source of managerial incentives: concerns about post-retirement board service. Both the likelihood that a retired CEO serves on his own board two years after departure, as well as the likelihood of serving as an outside director on other boards, are positively and strongly related to his performance while CEO. Retention on the CEO's own board depends primarily on stock returns, while service on outside boards is better explained by accounting returns. The evidence also suggests that firms consider ability in choosing board members.","['James A. Brickley', 'James S. Linck', 'Jeffrey L. Coles']","['Corporate governance', 'Incentives', 'Horizon problems', 'Career concerns', 'Board service', 'CEO compensation']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X99000124,Journal of Financial Economics,1999,52,3
GMM tests of stochastic discount factor models with useless factors,"This paper studies generalized method of moments tests for the stochastic discount factor representation of asset pricing models when one of the proposed factors is in fact useless, defined as being independent of the asset returns. Analytic results on asymptotic distributions and simulation results on finite sample distributions both show that (i) the Wald test tends to overreject the hypothesis of a zero factor premium for a useless factor when the model is misspecified, (ii) with the presence of a useless factor, the power of the over-identifying restriction test in rejecting misspecified models is reduced, and in some cases a misspecified model with a useless factor is more likely to be accepted than the true model.","['Raymond Kan', 'Chu Zhang']","['Stochastic discount factor models', 'Generalized method of moments', 'Nonidentifiability', 'Useless factors', 'Misspecification']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X99000331,Journal of Financial Economics,1999,54,1
Conditional market timing with benchmark investors,"This paper tests models of mutual fund market timing that allow the manager's payoff function to depend on returns in excess of a benchmark, and distinguish timing based on publicly available information from timing based on finer information. We simultaneously estimate parameters which describe the public information environment, the manager's risk aversion, and the precision of the fund's market-timing signal. Using a sample of more than 400 U.S. mutual funds for 1976–94, our findings suggest that mutual funds behave as highly risk averse, benchmark investors. Conditioning on public information improves the model specification. After controlling for the public information, we find no evidence that funds have significant market-timing ability.","['Connie Becker', 'Wayne Ferson', 'David H. Myers', 'Michael J. Schill']","['Mutual Funds', 'Market timing', 'Investment Management', 'Conditional Performance Evaluation']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X99000069,Journal of Financial Economics,1999,52,1
Testing static tradeoff against pecking order models of capital structure1,"This paper tests traditional capital structure models against the alternative of a pecking order model of corporate financing. The basic pecking order model, which predicts external debt financing driven by the internal financial deficit, has much greater time-series explanatory power than a static tradeoff model, which predicts that each firm adjusts gradually toward an optimal debt ratio. We show that our tests have the power to reject the pecking order against alternative tradeoff hypotheses. The statistical power of some usual tests of the tradeoff model is virtually nil.","['Lakshmi Shyam-Sunder', 'Stewart C. Myers']","['Financing', 'Capital structure', 'Static tradeoff theory', 'Pecking order theory']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X98000518,Journal of Financial Economics,1999,51,2
Effects of bankruptcy court protection on asset sales,"This paper uses commercial aircraft transactions to determine whether prices obtained from asset sales are greater under Chapter 11 reorganization than under Chapter 7 liquidation. Results indicate that prices obtained under both bankruptcy regimes are substantially lower than prices obtained by non-distressed airlines. Furthermore, there is no evidence that prices obtained by firms reorganizing under Chapter 11 are greater than those obtained by firms liquidating under Chapter 7. An analysis of aircraft sales indicates that Chapter 11 is also ineffective in limiting the number of aircraft sold at discounted prices.",['Todd C. Pulvino'],"['Bankruptcy', 'Asset sales']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X99000070,Journal of Financial Economics,1999,52,2
Share issue privatizations as financial means to political and economic ends,"This study examines how political and economic factors affect the offer price, share allocation, and other terms governments choose when they privatize state-owned enterprises via a public share offering. Using a 59 country sample of 630 share issue privatizations (SIPs) with total proceeds of over $446 billion during the period 1977–1997, we find that governments consistently underprice SIP offers, tilt their share allocation patterns to favour domestic investors, impose control restrictions on privatized firms, and typically use fixed-price offers rather than book building or competitive tender offers, all to further political and economic policy objectives.","['Steven L Jones', 'William L Megginson', 'Robert C Nash', 'Jeffry M Netter']","['Privatization', 'IPO underpricing']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X99000215,Journal of Financial Economics,1999,53,2
The sensitivity of CEO wealth to equity risk: an analysis of the magnitude and determinants,"To control risk-related incentive problems, equity holders are expected to manage both the convexity and slope of the relation between firm performance and managers’ wealth. I find stock options, but not common stockholdings, significantly increase the sensitivity of CEOs’ wealth to equity risk. Cross-sectionally, this sensitivity is positively related to firms’ investment opportunities. This result is consistent with managers receiving incentives to invest in risky projects when the potential loss from underinvestment in valuable risk-increasing projects is greatest. Firms’ stock-return volatility is positively related to the convexity provided to managers, suggesting convex incentive schemes influence investing and financing decisions.",['Wayne R. Guay'],"['Executive compensation', 'Stock options', 'Risk-taking incentives', 'Convex contracts', 'Investment opportunities']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X99000161,Journal of Financial Economics,1999,53,1
Stock-based incentive contracts and managerial performance: the case of Ralston Purina Company1,"Under Ralston Purina Company's 1986 incentive contract 14 managers would receive $49.1 million in stock if within ten years the stock price closed above $100 for ten consecutive days. While the contract required a 57.8% increase in stock price, it did not motivate managers to create value because the rate of return required to reach $100 in ten years was substantially less than Ralston's cost of equity capital at the time of the contract's adoption. Barring any action by managers that would substantially change the market's expectations about the firm, reaching the $100 hurdle price would be easy. In fact, managers collected the contract's payoffs within five years despite an industry-adjusted loss of $2.1 billion in shareholder value.","['Cynthia J Campbell', 'Charles E Wasley']","['Incentives', 'Executive compensation', 'Share repurchases', 'Cost of equity capital', 'Relative performance evaluation']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X98000506,Journal of Financial Economics,1999,51,2
Long-term returns from equity carveouts1,"Using a sample of 628 carveouts during 1981–1995, this paper finds that the newly issued subsidiary stocks do not underperform appropriate benchmarks over a three-year period following the carveout. This result is in striking contrast with the documented poor performance of initial public offerings and seasoned equity offerings. I conjecture that the superior performance of subsidiary stocks arises because the subsidiary and parent firms can focus on fewer business segments after carveout, and because the parent firms continue to own a monitoring position in the subsidiary firms. I test whether the subsidiary stock performance is related to the number of business segments the parent firm has before carveout. The relationship is not always significant, which suggests another possible explanation, that the market may react efficiently to the likely future performance of carveouts.",['Anand M Vijh'],"['Carveouts', 'Divestitures', 'Initial public offerings', 'Long-term returns', 'Seasoned equity offerings']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X98000531,Journal of Financial Economics,1999,51,2
An analysis of compensation in the U.S. venture capital partnership1,"Venture capital limited partnerships are an attractive arena to study cross-sectional and time-series variations in compensation schemes. We empirically examine 419 partnerships. The compensation of new and smaller funds displays considerably less sensitivity to performance and less variation than that of other funds. The fixed base component of compensation is higher for younger and smaller firms. We observe no relation between incentive compensation and performance. Our evidence is consistent with a learning model, in which the pay of new venture capitalists is less sensitive to performance because reputational concerns induce them to work hard.","['Paul Gompers', 'Josh Lerner']","['Venture capital', 'Private equity', 'Contract', 'Limited partnership']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X98000427,Journal of Financial Economics,1999,51,1
An analysis of value destruction and recovery in the alliance and proposed merger of Volvo and Renault1,"Volvo's attempt to merge with Renault in 1993 temporarily destroyed SEK 8.6 billion (US$ 1.1 billion) in Volvo shareholder wealth. This study traces the destruction to hubris, managerialism, and the escalation of commitment – elements suggested in previous research. In addition, the case suggests path dependence as a source of wealth destruction in mergers. An elaborate structure of cross-shareholdings, joint committees, and a poison pill made it difficult for the strategic allies (Volvo and Renault) to follow any strategic path other than merger if they wanted to exploit economies more fully. Activism by institutional investors was instrumental in halting the destruction of shareholder wealth and redirecting the firm. This study reveals significant positive abnormal returns associated with the institutional activism. Consistent with Shleifer and Vishny (1986), institutional `jawboning' is valuable. An analysis of the voting premium between Volvo's `A' and `B' shares suggests that the value created by institutional voice derived from the strategic change in the firm's direction rather than the power of the coalition of institutional investors to expropriate wealth.",['Robert F Bruner'],"['Mergers', 'Acquisitions', 'Alliances', 'Institutional investors', 'Privatization']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X98000464,Journal of Financial Economics,1999,51,1
The long-run performance of stock returns following debt offerings,"We document substantial long-run post-issue underperformance by firms making straight and convertible debt offerings from 1975 to 1989. This long-run underperformance is more severe for smaller, younger, and NASDAQ-listed firms, and for firms issuing speculative grade debt. We also find strong evidence that the underperformance of issuers of both straight and convertible debt is limited to those issues that occur in periods with a high volume of issues. In contrast to earlier event studies that found insignificantly negative abnormal returns at the time of debt issue announcements and concluded that debt offerings had no impact on shareholder wealth, our results suggest that debt offerings, like equity offerings, are signals that the firm is overvalued. As with equity offerings and repurchases, the market appears to underreact at the time of the debt offering announcement so that the full impact of the offering is only realized over a longer time horizon.","['D.Katherine Spiess', 'John Affleck-Graves']","['Debt offerings', 'Underperformance']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X99000318,Journal of Financial Economics,1999,54,1
"Information asymmetry, valuation, and the corporate spin-off decision","We empirically analyze the information hypothesis that the separation of a firm's divisions into independently traded units through a spin-off enhances value because it mitigates information asymmetry about the firm. Consistent with this hypothesis, we find that firms that engage in spin-offs have higher levels of information asymmetry compared to their industry and size matched counterparts and the information problems decrease significantly after the spin-off. The gains around spin-offs are positively related to the degree of information asymmetry, and this relation is more pronounced for firms with fewer negative synergies between divisions. Finally, firms with higher growth opportunities and firms in need of external capital show a higher propensity to engage in spin-offs. They also raise more capital following a spin-off, which is consistent with the view that these firms mitigate information asymmetry before approaching the capital market for funds.","['Sudha Krishnaswami', 'Venkat Subramaniam']","['Spin-offs', 'Divestitures', 'Information asymmetry']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X99000173,Journal of Financial Economics,1999,53,1
"Information asymmetry, monitoring, and the placement structure of corporate debt1","We empirically examine the impact of flotation costs, agency conflicts, regulation, and information asymmetries on a firm's mix between public and private debt. Results indicate that firms with larger issue sizes exploit the scale economies in flotation costs of public debt. Firms with higher contracting costs due to moral hazard have higher proportions of private debt. There is only limited support for the adverse selection hypothesis. We find little evidence that firms with favorable private information about future profitability choose more private debt. However, those firms with favorable information about future profitability that also operate under greater information asymmetry rely more on private debt.","['Sudha Krishnaswami', 'Paul A Spindt', 'Venkat Subramaniam']","['Debt financing', 'Monitoring', 'Moral hazard', 'Adverse selection', 'Capital structure']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X98000592,Journal of Financial Economics,1999,51,3
"Institutions, financial markets, and firm debt maturity","We examine firm debt maturity in 30 countries during the period 1980–1991. In countries with active stock markets, large firms have more long-term debt. Stock market activity is not correlated with debt levels of small firms. By contrast, in countries with a large banking sector, small firms have less short-term debt and their debt is of longer maturity. Variation in the size of the banking sector is uncorrelated with the capital structures of large firms. Government subsidies to industry are positively related and inflation is negatively related to the use of long-term debt. We also find evidence of maturity matching.","['Asli Demirgüç-Kunt', 'Vojislav Maksimovic']","['Capital structure', 'Debt maturity', 'Financial institutions', 'Legal system']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X99000392,Journal of Financial Economics,1999,54,3
How are stock prices affected by the location of trade?,"We examine pairs of large, `Siamese twin’ companies whose stocks are traded around the world but have different trading and ownership habitats. Twins pool their cash flows, so, with integrated markets, twin stocks should move together. However, the difference between the prices of twin stocks appears to be correlated with the markets on which they are traded most, i.e., a twin's relative price rises when the market on which it is traded relatively intensively rises. We examine several explanations of this phenomenon including: the discretionary use of dividend income by parent companies: differences in parent expenditures; voting rights; currency fluctuations; ex-dividend date timing issues; and tax-induced investor heterogeneity. Only the last hypothesis can explain some, but not all, of the empirical facts. We conjecture that: (a) country-specific sentiment shocks might affect share intensity, (b) investors are rational, but markets are segmented by frictions other than international transactions costs, such as agency problems.","['Kenneth A. Froot', 'Emil M. Dabora']","['International equities', 'Anomalies', 'Closed-end funds']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X99000203,Journal of Financial Economics,1999,53,2
