title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Firm-specific information and the efficiency of investment,"In the three-year period following stock market liberalizations, the growth rate of the typical firm's capital stock exceeds its pre-liberalization mean by an average of 4.1 percentage points. Cross-sectional changes in investment are significantly correlated with the signals about fundamentals embedded in the stock price changes that occur upon liberalization. Panel-data estimations show that a 10-percentage point increase in a firm's expected future sales growth predicts a 2.9- to 3.5-percentage point increase in the growth rate of its capital stock. Country-specific changes in the cost of capital drive changes in investment but firm-specific changes in the cost of capital do not.","['Anusha Chari', 'Peter Blair Henry']","['Capital account liberalization', 'Investment', 'Growth', 'Firm-level data']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X07002164,Journal of Financial Economics,2008,87,3
Why do firms pay dividends? International evidence on the determinants of dividend policy,"In the US, Canada, UK, Germany, France, and Japan, the propensity to pay dividends is higher among larger, more profitable firms, and those for which retained earnings comprise a large fraction of total equity. Although there are hints of reductions in the propensity to pay dividends in most of the sample countries over the 1994–2002 period, they are driven by a failure of newly listed firms to initiate dividends when expected to do so. Dividend abandonment and the failure to initiate by existing nonpayers are economically unimportant except in Japan. Moreover, in each country, aggregate dividends have not declined and are concentrated among the largest, most profitable firms. Finally, outside of the US there is little evidence of a systematic positive relation between relative prices of dividend paying and non-paying firms and the propensity to pay dividends. Overall, these findings cast doubt on signaling, clientele, and catering explanations for dividends, but support agency cost-based lifecycle theories.","['David J. Denis', 'Igor Osobov']","['Dividend policy', 'International']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X08000445,Journal of Financial Economics,2008,89,1
Banks and innovation: Microeconometric evidence on Italian firms,"In this paper we investigate the effect of local banking development on firms’ innovative activities, using a rich data set on innovation for a large number of Italian firms over the 1990s. There is evidence that banking development affects the probability of process innovation, particularly for firms in high-tech sectors, in sectors more dependent upon external finance, and for firms that are small. The evidence for product innovation is much weaker and not robust. There is also some evidence that banking development reduces the cash flow sensitivity of fixed investment spending, particularly for small firms, and that it increases the probability they will engage in R&D.","['Luigi Benfratello', 'Fabio Schiantarelli', 'Alessandro Sembenelli']","['Banks', 'Financial development', 'Innovation', 'R&D', 'Investment']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X08001293,Journal of Financial Economics,2008,90,2
Venture capital investment cycles: The impact of public markets,It is well documented that the venture capital industry is highly volatile and that much of this volatility is associated with shifting valuations and activity in public equity markets. This paper examines how changes in public market signals affected venture capital investing between 1975 and 1998. We find that venture capitalists with the most industry experience increase their investments the most when public market signals become more favorable. Their reaction to an increase is greater than the reaction of venture capital organizations with relatively little industry experience and those with considerable experience but in other industries. The increase in investment rates does not affect the success of these transactions adversely to a significant extent. These findings are consistent with the view that venture capitalists rationally respond to attractive investment opportunities signaled by public market shifts.,"['Paul Gompers', 'Anna Kovner', 'Josh Lerner', 'David Scharfstein']","['Private equity', 'Initial public offering', 'Market cycles']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X07001419,Journal of Financial Economics,2008,87,1
How is macro news transmitted to exchange rates?,"Macro news can affect currency prices directly and indirectly via order flow. Past research shows that the direct effects of scheduled macro news account for less than 10% of daily price variance. This paper shows that the arrival of macro news can account for more than 30% of daily price variance. Two features of our analysis account for this finding: (1) We consider the broad spectrum of macro news items that market participants observe, not just scheduled announcements. (2) We allow the arrival of news to affect prices indirectly via its impact on the volatility of order flow. Our analysis shows that order flow variations contribute more to currency price dynamics following the arrival of public macro news than at other times. This is not consistent with news effects being common knowledge that is impounded in price directly. Roughly two-thirds of the total effect of macro news on the DM/$ exchange rate is transmitted via order flow.","['Martin D.D. Evans', 'Richard K. Lyons']","['Information', 'Microstructure', 'Announcements', 'Heterogeneity']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X08000159,Journal of Financial Economics,2008,88,1
Voluntary disclosures around share repurchases,"Managers increase the frequency and magnitude of bad news announcements during the 1-month period prior to repurchasing shares. To a lesser extent, they also increase the frequency and magnitude of good news announcements during the 1-month period following their repurchases. These results are consistent with Barclay and Smith's [1988. Corporate payout policy: Cash dividends versus open-market repurchases. Journal of Financial Economics 22, 61–82.] conjecture that share repurchases, unlike dividends, create incentives for managers to manipulate information flows. We further show that managers provide downward-biased earnings forecasts before repurchases and that managers’ propensity to alter information flows prior to share repurchases increases with their ownership interest in the firm.","['Paul Brockman', 'Inder K. Khurana', 'Xiumin Martin']","['Voluntary disclosures', 'Management forecasts', 'Share repurchases']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X08000615,Journal of Financial Economics,2008,89,1
"Volume, liquidity, and liquidity risk","Many classes of microstructure models, as well as intuition, suggest that it should be easier to trade when markets are more active. In the data, however, volume and liquidity seem unrelated over time. This paper offers an explanation for this fact based on a simple frictionless model in which liquidity reflects the average risk-bearing capacity of the economy and volume reflects the changing contribution of individuals to that average. Volume and liquidity are unrelated in the model, but volume is positively related to the variance of liquidity, or liquidity risk. Empirical evidence from the U.S. government bond and stock markets supports this new prediction.",['Timothy C. Johnson'],"['Liquidity dynamics', 'Transaction volume']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X07001985,Journal of Financial Economics,2008,87,2
Dividend policy: Reconciling DD with MM,"Miller and Modigliani [1961. Dividend policy, growth and the valuation of shares. Journal of Business 34, 411–433] establish the irrelevance of dividend policy in a perfect capital market. DeAngelo and DeAngelo [2006. The irrelevance of the MM dividend irrelevance theorem. Journal of Financial Economics 79, 293–315.] suggest the Miller-Modigliani analysis is flawed and consequently their central conclusion is incorrect. The purpose of this paper is to show the vital role played by stock repurchases and agency costs in reconciling the two opposing views.",['John C. Handley'],"['Dividends', 'Payout policy', 'Miller-Modigliani']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X0700164X,Journal of Financial Economics,2008,87,2
The probability and magnitude of information events,"Models of adverse selection risk generally assume that market makers offset expected losses to informed traders with expected gains from the uninformed. We recognize that the expected loss captures a combination of two effects: (1) the probability that some traders have private information, and (2) the likely magnitude of that information. We use a maximum-likelihood approach to separately estimate the probability and magnitude of private information events for NYSE-listed stocks from 1993 through 2003. The results shed light on the price discovery process and have implications for many areas of finance.","['Elizabeth R. Odders-White', 'Mark J. Ready']","['Microstructure', 'Informed traders', 'Information events']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X07001420,Journal of Financial Economics,2008,87,1
Corporate asset purchases and sales: Theory and evidence,"Purchases and sales of operating assets by firms generated $162 billion for shareholders over the past 20 years. This contrasts sharply with the evidence on mergers. This paper characterizes the behavior of value-maximizing firms, which could grow organically, purchase existing assets, or sell assets. The approach yields an endogenous selection model that links asset purchases and sales to fundamental properties of the firm. Empirical tests confirm the predictions of the model. In particular, return on assets and size strongly predict when firms purchase or sell assets, and the transaction size covaries with the value of capital employed by the firm. These findings indicate that corporate asset purchases and sales are consistent with efficient investment decisions.",['Missaka Warusawitharana'],"['Acquisitions', 'Asset sales', ""Tobin's Q"", 'Selection models']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X07002140,Journal of Financial Economics,2008,87,2
"Rights offerings, takeup, renounceability, and underwriting status","Rights offerings in Australia provide valuable choices to the issuer in terms of both underwriting and renounceability. We formulate a set of hypotheses from a quality-signaling perspective, affording an analysis of the key interrelations between quality, underwriting status, renounceability, takeup, and subscription price discount. We analyse rights offerings from two perspectives: market reaction to rights announcements and identification of the factors driving the choice of issue type. Evidence strongly supports the relation between quality signals and issue type. Using a robustly constructed takeup variable, we establish empirical relations between takeup, underwriting status, and renounceability that differ significantly from those previously reported, but which are consistent with the hypotheses developed in this paper.","['Balasingham Balachandran', 'Robert Faff', 'Michael Theobald']","['Rights offerings', 'Takeup', 'Renounceability', 'Underwriting', 'Ownership concentration']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X08000937,Journal of Financial Economics,2008,89,2
Liquidity and market efficiency,"Short-horizon return predictability from order flows is an inverse indicator of market efficiency. We find that such predictability is diminished when bid-ask spreads are narrower, and has declined over time with the minimum tick size. Variance ratio tests suggest that prices were closer to random walk benchmarks in the more liquid decimal regime than in other ones. These findings indicate that liquidity stimulates arbitrage activity, which, in turn, enhances market efficiency. Further, as the tick size decreased, open-close/close-open return variance ratios increased, while return autocorrelations decreased. This suggests an increased incorporation of private information into prices during more liquid regimes.","['Tarun Chordia', 'Richard Roll', 'Avanidhar Subrahmanyam']","['Liquidity', 'Market efficiency', 'Order flow']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X07001833,Journal of Financial Economics,2008,87,2
Structural models of credit risk are useful: Evidence from hedge ratios on corporate bonds,"Structural models of credit risk provide poor predictions of bond prices. We show that, despite this, they provide quite accurate predictions of the sensitivity of corporate bond returns to changes in the value of equity (hedge ratios). This is important since it suggests that the poor performance of structural models may have more to do with the influence of non-credit factors rather than their failure to capture the credit exposure of corporate debt. The main result of this paper is that even the simplest of the structural models [Merton, R., 1974. On the pricing of corporate debt: the risk structure of interest rates. Journal of Finance 29, 449–470] produces hedge ratios that are not rejected in time-series tests. However, we find that the Merton model (with or without stochastic interest rates) does not capture the interest rate sensitivity of corporate debt, which is substantially lower than would be expected from conventional duration measures. The paper also shows that corporate bond prices are related to a number of market-wide factors such as the Fama-French SMB (small minus big) factor in a way that is not predicted by structural models.","['Stephen M. Schaefer', 'Ilya A. Strebulaev']","['Credit risk', 'Structural models', 'Hedge ratios', 'Credit spreads']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X08001001,Journal of Financial Economics,2008,90,1
Does firm value move too much to be justified by subsequent changes in cash flow?,"The appropriate measure of cash flow for valuing corporate assets is net payout, which is the sum of dividends, interest, and net repurchases of equity and debt. Variation in net payout yield, the ratio of net payout to asset value, is mostly driven by movements in expected cash flow growth, instead of movements in discount rates. Net payout yield is less persistent than dividend yield and implies much smaller variation in long-horizon discount rates. Therefore, movements in the value of corporate assets can be justified by changes in expected future cash flow.","['Borja Larrain', 'Motohiro Yogo']","['Asset valuation', 'Excess volatility', 'Payout policy', 'Valuation ratio']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X07001584,Journal of Financial Economics,2008,87,1
"Information, sell-side research, and market making","The interaction between an investment bank's research and market making arms may have important implications for the trading of a firm's stock. We investigate the impact that research has on the liquidity provided by the bank's market maker. Utilizing a large sample of Nasdaq firms, we show that market makers whose banks also provide research coverage provide more liquidity and contribute more to price discovery than do market makers without such research coverage. Finally, we show that such “affiliated” market makers are less affected by uncertainty following earnings announcements. Our results provide new evidence on the sources of liquidity improvements for Nasdaq firms, and suggest that the information produced by banks in the sell-side research process is beneficial to their market makers.","['Leonardo Madureira', 'Shane Underwood']","['Sell-side analysts', 'Market making', 'Liquidity', 'Price discovery']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X08001438,Journal of Financial Economics,2008,90,2
Investment frictions and leverage dynamics,"The paper examines the effect of investment frictions on leverage dynamics, using a model of a firm whose investment projects are (1) indivisible and lumpy, and (2) subject to time-to-build. Regressions on the model-simulated data demonstrate that investment frictions can provide alternative interpretations of the observed leverages shown in the empirical literature. Cross-sectional analysis of firms in the oil and gas extraction industries, as well as analysis across all industries, reveals the evidence that small firms have more volatile investments and longer time-to-build, which may explain the observed differences in leverage dynamics across small and large firms.",['Sergey Tsyplakov'],"['Dynamic capital structure', 'Time-to-build', 'Lumpy investments', 'Market timing']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X08000998,Journal of Financial Economics,2008,89,3
The only game in town: Stock-price consequences of local bias,"Theory suggests that, in the presence of local bias, the price of a stock should be decreasing in the ratio of the aggregate book value of firms in its region to the aggregate risk tolerance of investors in its region. Using data on U.S. states and Census regions, we find clear-cut support for this proposition. Most of the variation in the ratio of interest comes from differences across regions in aggregate book value per capita. Regions with low population density—e.g., the Deep South—are home to relatively few firms per capita, which leads to higher stock prices via an “only-game-in-town” effect.","['Harrison Hong', 'Jeffrey D. Kubik', 'Jeremy C. Stein']","['Local bias', 'Segmented markets']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X08001153,Journal of Financial Economics,2008,90,1
Financing and takeovers,"This paper analyzes the interaction between financial leverage and takeover activity. We develop a dynamic model of takeovers in which the financing strategies of bidding firms and the timing and terms of takeovers are jointly determined. In the paper, capital structure plays the role of a commitment device, and determines the outcome of the acquisition contest. We demonstrate that there exists an asymmetric equilibrium in financing policies with endogenous leverage, bankruptcy, and takeover terms, in which the bidder with the lowest leverage wins the takeover contest. Based on the resulting equilibrium, the model generates a number of new predictions. In particular, the model predicts that the leverage of the winning bidder is below the industry average and that acquirers should lever up after the takeover consummation. The model also relates the dispersion in leverage ratios to various industry characteristics, such as cash flow volatility or bankruptcy costs.","['Erwan Morellec', 'Alexei Zhdanov']","['Takeovers', 'Option games', 'Real options', 'Capital structure']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X07002152,Journal of Financial Economics,2008,87,3
"Export incentives, financial constraints, and the (mis)allocation of credit: Micro-level evidence from subsidized export loans","This paper combines an exogenous shock to the supply of subsidized credit with unique loan-level data from the export sector in Pakistan to identify the impact and allocation of such financial incentives. The removal of subsidized credit causes a significant decline in the exports of privately owned firms, while the exports of large, publicly listed, and group network firms are unaffected. Publicly listed firms make no significant adjustments to their balance sheets, and only their profits are reduced, indicating that they are financially unconstrained. Nearly half of all subsidized loans are assigned to such firms, implying a substantial misallocation of credit and an output loss to privately owned firms of 0.75% of GDP. Productivity differences do not explain the heterogeneous effects across firms.",['Bilal H. Zia'],"['Exports', 'Subsidies', 'Credit allocation', 'Financial constraints']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X07002127,Journal of Financial Economics,2008,87,2
"Information asymmetry, information dissemination and the effect of regulation FD on the cost of capital","This paper considers the impact of Regulation Fair Disclosure (FD) on firms’ information environments and costs of capital. For NYSE/Amex firms we find little evidence of a change in the cost of capital attributable to Regulation FD. For Nasdaq firms we find that Regulation FD increased firms’ costs of capital by 10–19 basis points per annum though the statistical significance of this change is modest for some of our models. We also show substantial cross-sectional variation in the cost of capital changes. We find that cost of capital changes were negatively related to both pre-regulation firm size and PIN. In addition to the findings regarding Regulation FD, this research contributes to a growing literature that documents links between firms’ information environments and their costs of capital.","['Jefferson Duarte', 'Xi Han', 'Jarrad Harford', 'Lance Young']","['Regulation FD', 'Cost of capital', 'Information asymmetry']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X07001602,Journal of Financial Economics,2008,87,1
Board classification and managerial entrenchment: Evidence from the market for corporate control,"This paper considers the relation between board classification, takeover activity, and transaction outcomes for a panel of firms between 1990 and 2002. Target board classification does not change the likelihood that a firm, once targeted, is ultimately acquired. Moreover, shareholders of targets with a classified board realize bid returns that are equivalent to those of targets with a single class of directors, but receive a higher proportion of total bid surplus. Board classification does reduce the likelihood of receiving a takeover bid, however, the economic effect of bid deterrence on the value of the firm is quite small. Overall, the evidence is inconsistent with the conventional wisdom that board classification is an anti-takeover device that facilitates managerial entrenchment.","['Thomas W. Bates', 'David A. Becher', 'Michael L. Lemmon']","['Merger', 'Acquisition', 'Takeovers', 'Classified board', 'Staggered board', 'Boards', 'Directors', 'Antitakeover provisions', 'Corporate governance', 'Antitakeover provisions']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X07001997,Journal of Financial Economics,2008,87,3
The divergence of liquidity commonality in the cross-section of stocks,This paper demonstrates that the cross-sectional variation of liquidity commonality has increased over the period 1963–2005. The divergence of systematic liquidity can be explained by patterns in institutional ownership over the sample period. We document that our findings are associated with similar patterns in systematic risk. Our analysis also indicates that the ability to diversify systematic risk and aggregate liquidity shocks by holding large-cap stocks has declined. The evidence suggests that the fragility of the US equity market to unanticipated events has increased over the past few decades.,"['Avraham Kamara', 'Xiaoxia Lou', 'Ronnie Sadka']","['Liquidity commonality', 'Asset pricing', 'Institutional ownership', 'Basket and index trading', 'Systematic vs. idiosyncratic risk', 'Diversification']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X08000913,Journal of Financial Economics,2008,89,3
"The evolving relation between earnings, dividends, and stock repurchases","This paper examines how the relation between earnings and payout policy has evolved over the last three decades. Three principal groups of payers have emerged: firms that pay dividends and make regular repurchases, firms that make regular repurchases, and firms that make occasional repurchases. Firms that only pay dividends are largely extinct. Repurchases are increasingly used in place of dividends, even for firms that continue to pay dividends. While other factors help explain the timing of repurchases, the overall level of repurchases is fundamentally determined by earnings. The results suggest that repurchases are now the dominant form of payout.",['Douglas J. Skinner'],"['Dividends', 'Stock repurchases', 'Payout policy', 'Earnings']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X07002334,Journal of Financial Economics,2008,87,3
Who are the active investors?,"This paper examines the determinants and consequences of investor activism in venture capital. Using a hand-collected sample of European venture capital deals, it shows the importance of human capital. Venture capital firms with partners that have prior business experience are more active recruiting managers and directors, helping with fundraising, and interacting more frequently with their portfolio companies. Independent venture capital firms are also more active than ‘captive’ (bank-, corporate-, or government-owned) firms. After controlling for endogeneity, investor activism is shown to be positively related to the success of portfolio companies.","['Laura Bottazzi', 'Marco Da Rin', 'Thomas Hellmann']","['Financial intermediation', 'Venture capital', 'Investor activism', 'Human capital', 'Corporate governance']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X08000974,Journal of Financial Economics,2008,89,3
Motivations for public equity offers: An international perspective,"This paper examines the motivations for public equity offers, using a sample of 17,226 initial public offerings and 13,142 seasoned equity offerings from 38 countries between 1990 and 2003. We estimate the uses of funds raised in both initial and seasoned offerings. Firms appear to spend incremental dollars on both R&D and capital expenditures, consistent with the investment financing explanation of equity issues. However, consistent with the mispricing explanation, high market to book firms tend to save more cash and offer a higher fraction of secondary shares in SEOs than low market to book firms.","['Woojin Kim', 'Michael S. Weisbach']","['Publicly traded equity', 'Investment financing', 'Market timing', 'IPO', 'SEO']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X07001791,Journal of Financial Economics,2008,87,2
Do local analysts know more? A cross-country study of the performance of local analysts and foreign analysts,"This paper examines whether analysts resident in a country make more precise earnings forecasts for firms in that country than non-resident analysts. Using a sample of 32 countries, we find an economically and statistically significant local analyst advantage even after controlling for firm and analyst characteristics. The local advantage is high in countries where earnings are smoothed more, less information is disclosed by firms, and firm idiosyncratic information explains a smaller fraction of stock returns. It is negatively related to whether a firm has foreign assets and to market participation by foreign investors and by institutions, and positively related to holdings by insiders. The extent to which U.S. investors underweight a country's stocks is positively related to that country's local analyst advantage.","['Kee-Hong Bae', 'René M. Stulz', 'Hongping Tan']","['Local analyst advantage', 'Home bias', 'Information asymmetry', 'Analyst earnings forecasts', 'Forecast precision for local and foreign stocks']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X07001973,Journal of Financial Economics,2008,88,3
The intertemporal relation between expected returns and risk,"This paper explores the time-series relation between expected returns and risk for a large cross section of industry and size/book-to-market portfolios. I use a bivariate generalized autoregressive conditional heteroskedasticity (GARCH) model to estimate a portfolio's conditional covariance with the market and then test whether the conditional covariance predicts time–variation in the portfolio's expected return. Restricting the slope to be the same across assets, the risk-return coefficient is highly significant with a risk–aversion coefficient (slope) between one and five. The results are robust to different portfolio formations, alternative GARCH specifications, additional state variables, and small sample biases. When conditional covariances are replaced by conditional betas, the risk premium on beta is estimated to be in the range of 3% to 5% per annum and is statistically significant.",['Turan G. Bali'],"['ICAPM', 'Conditional CAPM', 'Conditional covariance', 'Risk aversion', 'Conditional beta', 'Market risk premium', 'Intertemporal hedging demand']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X07001663,Journal of Financial Economics,2008,87,1
Financial distress and corporate risk management: Theory and evidence,"This paper extends the current theoretical models of corporate risk-management in the presence of financial distress costs and tests the model's predictions using a comprehensive data set. I show that the shareholders optimally engage in ex-post (i.e., after the debt issuance) risk-management activities even without a pre-commitment to do so. The model predicts a positive (negative) relation between leverage and hedging for moderately (highly) leveraged firms. Consistent with the theory, empirically I find a non-monotonic relation between leverage and hedging. Further, the effect of leverage on hedging is higher for firms in highly concentrated industries.",['Amiyatosh Purnanandam'],"['Hedging', 'Risk-shifting', 'Asset substitution', 'Derivatives']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X07002176,Journal of Financial Economics,2008,87,3
