title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Investor behavior in mass privatization: The case of the Czech voucher scheme,"In the first round of the Czech privatization scheme, the authorities set a uniform share price for all companies, creating a natural experiment for testing several hypotheses concerning the determinants of share demand. We find a positive relation between first-round share demand and later stock market prices, supporting use of share demand to measure relative share values. We find that share demand is related to proxies for agency costs and the expected costs of financial distress. Interestingly, share demand is directly related to the percentage of shares held by insiders, which is relevant for the debate in former Communist countries over whether privatization programs should restrict insider holdings.","['Archana Hingorani', 'Kenneth Lehn', 'Anil K. Makhija']","['Privatization', 'Agency costs', 'Czech voucher scheme']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X97000081,Journal of Financial Economics,1997,44,3
"Underpricing, ownership and control in initial public offerings of equity securities in the UK","In this paper we examine how separation of ownership and control evolves as a result of an Initial Public Offering (IPO) and how the underpricing of the issue can be used by insiders to retain control. Using data from a sample of 69 IPOs in the UK, we show that underpricing is used to ensure oversubscription and rationing in the share allocation process so as to allow owners to discriminate between applicants for shares and to reduce the block size of new shareholdings.","['M.J. Brennan', 'J. Franks']","['Underpricing', 'Initial public offering', 'Concentrated ownership', 'Dispersed ownership']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X97000226,Journal of Financial Economics,1997,45,3
The complexity of compensation contracts,"Management compensation is often categorized as either sensitive or insensitive to firm performance. This one-dimensional treatment ignores the variation in the types and terms of compensation contracts. Through a cross-sectional examination of share-holder-authorized compensation arrangements, this paper demonstrates that the terms of stock option and restricted stock plans, and the flexibility afforded the board of directions in negotiating with managers, vary systematically with the characteristics of the assets being managed. This variation in compensation contracting challenges theorists to incorporate the richness of management contracts into models of incentive pay.",['Stacey R. Kole'],"['Contracts', 'Executive compensation', 'Incentives']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X96008884,Journal of Financial Economics,1997,43,1
Mutual fund styles,"Mutual funds are typically grouped by their investment objectives or the ‘style’ of their managers. We propose a new empirical to the determination of manager ‘style’. This approach is simple to apply, yet it captures nonlinear patterns of returns that result from virtually all active portfolio management styles. Our classifications are superior to common industry classifications in predicting cross-sectional future performance, as well as past performance, and they also outperform classifications based on risk measures and analogue portfolios. Interestingly, ‘growth’ funds typically break down into several categories that differ in composition and strategy.","['Stephen J. Brown', 'William N. Goetzmann']",[],[],March,https://www.sciencedirect.com//science/article/pii/S0304405X96008987,Journal of Financial Economics,1997,43,3
The importance of firm quotes and rapid executions: Evidence from the January 1994 SOES rules changes,"Nasdaq's Small Order Execution System (SOES) allows orders to be submitted by computer, thereby assuring rapid execution at quoted prices. We examine trading in the 20 largest Nasdaq stocks around the time of a rule change that reduced the largest SOES trades from 1000 to 500 shares. We show that SOES trades contain information about short-term price movements and that SOES trading declined dramatically with the rule change. However, quoted and effective spreads were unaffected by the rule change.","['Jeffrey H. Harris', 'Paul H. Schultz']","['SOES', 'Nasdaq', 'Spreads']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X97000135,Journal of Financial Economics,1997,45,1
Measuring long-horizon security price performance,Our simulation results show that tests for long-horizon (i.e.. multi-year) abnormal security returns around firm-specific events are severely misspecified. The rejection frequencies using parametric tests sometimes exceed 30% when the significance level of the test is 5%. Our results are robust to many different abnormal-return models. Conclusions from long-horizon studies require extreme caution. Nonparametric and bootstrap tests are likely to reduce misspecification.,"['S.P. Kothari', 'Jerold B. Warner']",[],[],March,https://www.sciencedirect.com//science/article/pii/S0304405X96008999,Journal of Financial Economics,1997,43,3
Capital market frictions and the role of internal capital markets in banking,"The extent to which banking firms face external financing costs when funding new loans has important implications for the role of banks in the corporate capital acquisition process, for the effectiveness of monetary policy and for the impact of capital requirements. We investigate this issue by examining the cash-flow sensitivity of loan growth at bank holding companies, and by examining the extent to which holding companies establish an internal capital market to allocate capital among their various subsidiaries. Overall, we find that loan growth at subsidiary banks is more sensitive to the holding company's cash flow and capital position than to the bank's own cash flow and capital. Moreover, we find that bank loan growth is negatively correlated with loan growth among the other subsidiaries within the holding company. Overall, this evidence suggests that bank holding companies establish internal capital markets to allocate scarce capital among their various subsidiaries.","['Joel Houston', 'Christopher James', 'David Marcus']","['Bank holding company', 'Internal capital markets', 'Capital allocations']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X97815115,Journal of Financial Economics,1997,46,2
Do institutions receive comparable execution in the NYSE and Nasdaq markets? A transaction study of block trades,"The trading structure differences between the NYSE and the Nasdaq market could produce different levels of trading liquidity. Several studies have attempted to measure these differences by comparing bid-ask spreads. This paper uses an alternative approach to compare liquidity. We analyze three issues: (1) the frequencies of the sizes and types of block trades found in the two markets, (2) the immediate price effects of the block transactions, and (3) the temporary and permanent price effects of the blocks. We find evidence that the NYSE system provides more liquidity for block transactions.","['Michele LaPlante', 'Chris J. Muscarella']","['Nasdaq', 'NYSE', 'Block transactions', 'Market structure']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X97816145,Journal of Financial Economics,1997,45,1
A multibeta representation theorem for linear asset pricing theories,"This paper derives a multibeta representation theorem for pricing assets using arbitrary reference variables that are not necessarily the true factors. Under this theorem, the upper bound on pricing deviations depends upon the correlations not only between the reference variables and the factors but also between the reference variables and the residual risks. A new concept of a well-diversified variable is introduced, which though free of residual risk, may be less than perfectly correlated with the true factors. Welldiversified variables correlated with the factors play a key role in the pricing of assets, since these variables can replace the factors without any loss in pricing accuracy under all linear asset pricing theories.",['Sanjay K. Nawalkha'],"['Asset pricing', 'APT', 'Multibeta CAPM', 'Factor models']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X97000342,Journal of Financial Economics,1997,46,3
Investment in technological innovations: An option pricing approach,"This paper develops a model of the optimal investment strategy for a firm confronted with a sequence of technological innovations. We incorporate many of the most important characteristics of real-world technology markets. For example, we permit innovations to be stochastic in their arrival times and their profitability. We also incorporate learning so that firms adopting current innovations become better able to benefit from future innovations. The model yields four distinct investment strategies. The model is then used to predict actual firm policy. These implications are discussed and compared with observed firm behavior.","['Steven R. Grenadier', 'Allen M. Weiss']","['Options', 'Capital budgeting', 'Technology']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X97000093,Journal of Financial Economics,1997,44,3
Corporate restructuring during performance declines in Japan,"This paper documents the restructuring of 92 Japanese corporations that experienced a substantial decline in operating performance between 1986 and 1990. These firms implement a number of downsizing measures such as asset sales, plant closures, and employee layoffs. Firms also expand and diversify, and often restructure their internal operations. Compared to US firms with a similar decline in performance, however, Japanese firms are less likely to downsize, and layoffs affect a smaller fraction of their workforce. The frequency of asset downsizing and layoffs in Japanese firms increases with the ownership by the firm's main bank and other blockholders. Blockholders also increase the probability of management turnover, outside director removals and outside director additions, but decrease the likelihood of acquisitions. We document improvements in operating performance following downsizing actions in Japan.","['Jun-Koo Kang', 'Anil Shivdasani']","['Restructuring', 'Financial distress', 'Japanese corporate governance', 'Ownership structure', 'Main bank system']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X9700024X,Journal of Financial Economics,1997,46,1
Bid-ask spreads and the avoidance of odd-eighth quotes on Nasdaq: An examination of exchange listings,"This paper examines 472 securities that were listed on Nasdaq and moved to the NYSE or Amex. When Nasdaq market makers avoid odd-eighth quotes, bid-ask spreads are large and decline dramatically with exchange listing. When market makers use both odd and even eighths, spreads are smaller and decline only slightly with exchange listing. The large spreads observed when Nasdaq market makers avoid odd-eighths cannot be explained by security-specific characteristics. Instead, the results support the conclusion that the avoidance of odd-eighth quotes is used as a coordination device among Nasdaq market makers to maintain supra-competitive bid-ask spreads.",['Michael J. Barclay'],"['Microstructure', 'Spreads', 'Exchange listing']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X9700010X,Journal of Financial Economics,1997,45,1
Guaranty funds and risk-taking evidence from the insurance industry,"This paper examines change in property-liability insurers' risk-taking around enactments of state guaranty fund laws. Our evidence suggests that the risk of insurers' asset portfolios increases following enactments. But this increase in risk is significant only for stock insurers. Our evidence of increased risk-taking following guaranty-fund adoptions suggests that the way these funds are organized creates counterproductive investment incentives, especially for stock companies. Because these laws were enacted by states over the period 1969–1981, our evidence on changes in risk-taking helps resolve statistical problems that have been troublesome for studies of bank deposit insurance.","['Soon-Jae Lee', 'David Mayers', 'Clifford W. Smith']","['Guaranty fund', 'Risk-taking', 'Insolvency protection', 'Ownership structure']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X96000074,Journal of Financial Economics,1997,44,1
Spinoffs and wealth transfers: The Marriott case,"This paper examines changes in bondholder and shareholder wealth resulting from the 1993 Marriott spinoff. It documents a wealth transfer from bondholders to shareholders and a decline in the total value of the firm following the spinoff announcement. Subsequent modifications to the spinoff plan reduced the bondholders' loss, but the value of Marriott's notes and debentures remained $194.6 million below their pre-announcement level on the distribution date. Industry-adjusted shareholder gains during the same period were only $80.6 million. Transaction costs and inefficiencies resulting from the spinoff explain much of the decline in the total value of the firm.",['Robert Parrino'],"['Spinoff', 'Restructuring', 'Agency costs', 'Financial policy']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X96008859,Journal of Financial Economics,1997,43,2
An empirical examination of basic valuation models for plain vanilla U.S. interest rate swaps,"This paper examines empirical implications of recently developed models for pricing contracts that swap fixed- for variable-rate interest payment streams. Valuation models based on replicating portfolios of consecutive three-month Eurodollar futures contracts that span the life of the swap perform relatively well, as do pricing models based on replicating portfolios of noncallable corporate par bonds. Neither set of models, however, is completely empirically consistent with the implications of differential counterparty risks. These anomalous results call into question the appropriateness of either the simplifying assumptions of the arbitrage-based models or the proxies used for counter-party default risk.",['Bernadette A. Minton'],"['Swap pricing', 'Eurodollar futures pricing', 'Interest rate swaps', 'Bond pricing']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X97000056,Journal of Financial Economics,1997,44,2
Returns to contrarian investment strategies: Tests of naive expectations hypotheses,"This paper examines the ability of naive investor expectations models to explain the higher returns to contrarian investment strategies. Contrary to Lakonishok, Shleifer, and Vishny (1994), we find no systematic evidence that stock prices reflect naive extrapolation of past trends in earnings and sales growth. Building on Bauman and Dowen (1988) and La Porta (1995), however, we find that stock prices appear to naively reflect analysts' biased forecasts of future earnings growth. Further, we find that naive reliance on analysts' forecasts of future earnings growth can explain over half of the higher returns to contrarian investment strategies.","['Patricia M. Dechow', 'Richard G. Sloan']","['Market efficiency', 'Naive expectations', ""Analysts' forecasts""]",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X96008872,Journal of Financial Economics,1997,43,1
Transactions costs and investment style: an inter-exchange analysis of institutional equity trades,"This paper examines the magnitude and determinants of transactions costs for a sample of institutional traders with different investment styles. Using order-level data for recent equity transactions totaling $83 billion, we find that trading costs are economically significant and increase with trade difficulty. In addition, costs vary with traderspecific factors such as investment style and order submission strategy, as well as stock-specific factors such as exchange listing. We find evidence that institutional trades in exchange-listed stocks have lower costs than in comparable Nasdaq stocks.","['Donald B. Keim', 'Ananth Madhavan']","['Exchange listing', 'Institutional investor', 'Investment style', 'Microstructure', 'Transactions costs']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X97000317,Journal of Financial Economics,1997,46,3
Market microstructure and securities values: Evidence from the Tel Aviv Stock Exchange,"This paper examines the value effects of improvements in the trading mechanism. Selected stocks on the Tel Aviv Stock Exchange were transferred gradually from a daily call auction to a mechanism where the call auction was followed by iterated continuous trading sessions. This event was associated with a positive and permanent price appreciation. The cumulative average market-adjusted return over a period that started five days prior to the announcement and ended 30 days after the stocks started trading by the new method was approximately 5.5%. In addition, we find positive liquidity externalities (spillovers) across related stocks, and improvements in the value discovery process due to the improved trading method. Finally, there was a positive association between liquidity gains and price appreciation.","['Yakov Amihud', 'Haim Mendelson', 'Beni Lauterbach']","['Market microstructure', 'Liquidity', 'Trading systems']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X97000214,Journal of Financial Economics,1997,45,3
The degree of price resolution and equity trading costs,"This paper investigates relations between trade execution costs and price-rounding practices for NYSE- and Nasdaq-listed firms. Execution costs on each exchange vary positively with the proportion of transaction prices and quotations rounded to eveneights of a dollar, both cross-sectionally and intertemporally. After allowing for variation in market-making costs attributable to the private information content of trades, there is a strong positive relation between execution costs and price-rounding frequencies for Nasdaq issues but not for NYSE issues. These findings are consistent with the assertion that price-rounding conventions effectively increase trade execution costs on Nasdaq.",['Hendrik Bessembinder'],"['Trading costs', 'Quote rounding', 'Nasdaq market']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X97000111,Journal of Financial Economics,1997,45,1
Vulture investors and the market for control of distressed firms,This paper investigates the role of vulture investors in the governance and reorganization of a sample of 288 firms that default on their public debt. The improvement in post-restructuring operating performance relative to the pre-default level is greater when the vulture investor becomes CEO or chairman or gains control of the target firm. We also find positive abnormal returns for the target's common stock and bonds in the two days surrounding the announcement of a vulture purchase of public debt or equity. Our evidence suggests that vulture investors add value by disciplining managers of distressed firms.,"['Edith S. Hotchkiss', 'Robert M. Mooradian']",[],[],March,https://www.sciencedirect.com//science/article/pii/S0304405X96009002,Journal of Financial Economics,1997,43,3
An alternative valuation model for contingent claims,"This paper studies contingent claim valuation in a Lucas-type exchange economy. The derived fundamental valuation equation differs from its Cox-Ingersoll-Ross production-economy counterpart in that it is expressed in terms of the direct utility function and an exogenous output process, thus offering superior tractability. We apply our approach to derive closed-form solutions for bond, bond option, individual stock, and stock option prices, under a more general setting than allowable in the Cox-Ingersoll-Ross framework. The resulting interest rate and stock price dynamics are empirically plausible. Moreover, our stock option pricing formula with stochastic volatility and interest rates can reconcile certain puzzling empirical regularities, including the volatility smile.","['Gurdip S. Bakshi', 'Zhiwu Chen']","['Fundamental valuation equation', 'Stocks', 'Bonds', 'Stock options', 'Interest rate derivaties']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X96000098,Journal of Financial Economics,1997,44,1
Why is there a home bias? An analysis of foreign portfolio equity ownership in Japan,"This paper studies stock ownership in Japanese firms by non-Japanese investors from 1975 to 1991. Existing models predicting that foreign investors hold national market portfolios or portfolios tilted towards stocks with high expected returns are inconsistent with our evidence. We document that foreign investors hold disproportionately more shares of firms in manufacturing industries, large firms, and firms with good accounting performance, low unsystematic risk, and low leverage. Controlling for size, there is evidence that small firms that export more firms with greater share turnover, and firms that have ADRs have greater foreign ownership.","['Jun-Koo Kang', 'Rene´M. Stulz']","['Japan', 'Home bias', 'International diversification', 'Equity ownership']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X97000238,Journal of Financial Economics,1997,46,1
Negative option values are possible: The impact of Treasury bond futures on the cash U.S. Treasury market,"This paper uses a unique financial instrument in the U.S. Treasury market to study the price behavior of the put option embedded in the November 2009 14 callable U.S. Treasury bond. We find that, beginning in August 1993, the estimated option value was persistently negative on nearly every day for the ensuing eight months. We show that the anomalous pricing behavior arose because the underlying callable bond became the cheapest to deliver issue against U.S. Treasury bond futures contracts. Hence, this paper provides direct evidence that derivative assets can significantly distort pricing in the primary asset market.","['Bradford D. Jordan', 'David R. Kuipers']","['Treasury bond', 'STRIPS', 'Callable bond', 'Bond options', 'Bond futures']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X97000251,Journal of Financial Economics,1997,46,1
Symposium on market microstructure: Focus on Nasdaq,This special issue of the Journal of Financial Economics includes six articles that analyze the market microstructure of Nasdaq in various ways. The question of the costs of trading on Nasdaq has become contentious in both the academic and legal/regulatory arenas since the Christie and Schultz (1994) article first noted that many actively traded Nasdaq stocks were almost never quoted on odd eights. The articles in this symposium bring new and interesting insights to this debate.,['G.William Schwert'],"['Market microstructure, NYSE', 'Nasdaq', 'Bid-ask spreads']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X97000147,Journal of Financial Economics,1997,45,1
CEO turnover and outside succession A cross-sectional analysis,"This study examines chief executive officer (CEO) turnover. It reports new evidence on factors that affect the likelihoods of voluntary and forced turnover, and for both of these turnover types, whether the new CEO is from inside the firm, from another firm in the industry, or from outside the industry. The evidence is consistent with arguments that poor CEOs are easier to identify and less costly to replace in industries that consist of similar firms than in heterogeneous industries. The likelihoods of forced turnover and of an intra-industry appointment increase with industry homogeneity.",['Robert Parrino'],"['Management turnover', 'Corporate governance']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X97000287,Journal of Financial Economics,1997,46,2
Analyzing investments whose histories differ in length,"This study explores multivariate methods for investment analysis based on return histories that differ in length across assets. The longer histories provide greater information about moments of return, not only for the longer-history assets, but for the shorter-history assets as well. To account for the remaining parameter uncertainty, or ‘estimation risk’, portfolio opportunities are characterized by a Bayesian predictive distribution. Examples involving emerging markets demonstrate the value of using the combined sample of histories and accounting for estimation risk, as compared to truncating the sample to produce equal-length histories or ignoring estimation risk by using maximum-likelihood estimates.",['Robert F. Stambaugh'],"['Portfolio selection', 'Emerging markets', 'Bayesian analysis', 'Estimation risk', 'Missing data']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X97000202,Journal of Financial Economics,1997,45,3
Board structure and fee-setting in the U.S. mutual fund industry,"This study uses a new database to describe the composition and compensation of boards of directors of U.S. open-end mutual funds. We use these data to examine the relation between board structure and the fees charged by a fund to its shareholders. We find that shareholder fees are lower when fund boards are smaller, have a greater fraction of independent directors, and are composed of directors who sit on a large fraction of the fund sponsor's other boards. We find some evidence that funds whose independent directors are paid relatively higher directors' fees approve higher shareholder fees.","['Peter Tufano', 'Matthew Sevick']","['Mutual funds', 'Boards of directors', 'Governance']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X97000330,Journal of Financial Economics,1997,46,3
Emerging equity market volatility,"Understanding volatility in emerging capital markets is important for determining the cost of capital and for evaluating direct investment and asset allocation decisions. We provide an approach that allows the relative importance of world and local information to change through time in both the expected returns and conditional variance processes. Our time-series and cross-sectional models analyze the reasons that volatility is different across emerging markets, particularly with respect to the timing of capital market reforms. We find that capital market liberalizations often increase the correlation between local market returns and the world market but do not drive up local market volatility.","['Geert Bekaert', 'Campbell R. Harvey']","['Emerging markets', 'Volatility', 'Capital market reforms']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X96008896,Journal of Financial Economics,1997,43,1
"Valuation uncertainty, institutional involvement, and the underpricing of IPOs: The case of REITs","Unlike operating company IPOs, Real Estate Investment Trust (REIT) IPOs in the 1970s and 1980s were initially overpriced and subsequently underperformed other REIT securities in the 100 trading days after initial issuance. In contrast. equity REIT IPOs in the 1990s have been underpriced. on average by 3.6%. and have moderately outperformed seasoned equity REITs in the 100 trading days after issuance. We attribute the initial-day underpricing of recent REIT IPOs to greater valuation uncertainty and greater institutional involvement in the recent REIT IPO market. Both of these factors make these issues more susceptible to the ‘winner's curse’.","['David C. Ling', 'Michael Ryngaert']",[],[],March,https://www.sciencedirect.com//science/article/pii/S0304405X96008914,Journal of Financial Economics,1997,43,3
Privatization and efficiency: Industry effects of the sale of British Airways,"We analyze the effect of privatization on the performance of British Airways by examining the privatization's impact on airfares and competitors' stock prices. We find that stock prices of U.S. competitors fell a significant 7% upon British Airways' privatization, implying expectation of a more competitive British Airways. Closer rivals of British Airways experienced a greater drop in stock price than more distant rivals. Further, airfares in markets served by British Airways fell significantly upon privatization. The results suggest that a change from government to private ownership improves economic efficiency.","['Catherine Eckel', 'Doug Eckel', 'Vijay Singal']","['Privatization', 'Ownership', 'Airlines', 'British Airways']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X96008938,Journal of Financial Economics,1997,43,2
Detecting long-run abnormal stock returns: The empirical power and specification of test statistics,"We analyze the empirical power and specification of test statistics in event studies designed to detect long-run (one- to five-year) abnormal stock returns. We document that test statistics based on abnormal returns calculated using a reference portfolio, such as a market index, are misspecified (empirical rejection rates exceed theoretical rejection rates) and identify three reasons for this misspecification. We correct for the three identified sources of misspecification by matching sample firms to control firms of similar sizes and book-to-market ratios. This control firm approach yields well-specified test statistics in virtually all sampling situations considered.","['Brad M. Barber', 'John D. Lyon']",[],[],March,https://www.sciencedirect.com//science/article/pii/S0304405X96008902,Journal of Financial Economics,1997,43,3
The decline of takeovers and disciplinary managerial turnover,"We compare top management turnover in unacquired U.S. industrial companies during an active takeover market (1984–1988) and a less active takeover market (1989–1993). For firms in the lowest quartile of performance (measured by operating income scaled by assets). 33% experience complete turnover of the president, CEO, and board chair during the active takeover period and only 17% experience complete turnover during the less active period. Controlling for various determinants of management turnover, we provide evidence that turnover and performance are related only in the active takeover period, and conclude that takeover activity affects the intensity of managerial discipline.","['Wayne H. Mikkelson', 'M.Megan Partch']","['Corporate governance', 'Corporate takeover', 'Mergers and acquisitions', 'Management turnover']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X97000032,Journal of Financial Economics,1997,44,2
On biases in tests of the expectations hypothesis of the term structure of interest rates,We document extreme bias and dispersion in the small-sample distributions of four standard regression-based tests of the expectations hypothesis of the term structure of interest rates. The biases arise because of the extreme persistence in short interest rates. We derive approximate analytic expressions for the biases under a simple first-order autoregressive data generating process for the short rate. We then conduct Monte Carlo experiments based on a bias-adjusted first-order autoregressive process for the short rate and for a more realistic bias-adjusted VAR-GARCH model incorporating the short rate and three term spreads. Conducting inference with the small-sample distributions of test statistics rather than with their asymptotic distributions provides a more consistent rejection of the expectations hypothesis. Plausible sources of measurement error in short and long yields do not salvage the expectations hypothesis.,"['Geert Bekaert', 'Robert J. Hodrick', 'David A. Marshall']","['Interest rates', 'Expectations hypothesis', 'Small sample bias', 'Vector autoregression', 'Conditional heteroskedasticity']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X9700007X,Journal of Financial Economics,1997,44,3
