title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Convergence trading with wealth effects: an amplification mechanism in financial markets,"I study convergence traders with logarithmic utility in a continuous-time equilibrium model. In general, convergence traders reduce asset price volatility and provide liquidity by taking risky positions against noise trading. However, when an unfavorable shock causes them to suffer capital losses, thus eroding their risk-bearing capacity, they liquidate their positions, thereby amplifying the original shock. In extreme circumstances, this wealth effect causes convergence traders to be destabilizing in that they trade in exactly the same direction as noise traders. This situation is consistent with the near-collapse of Long-Term Capital Management in 1998.",['Wei Xiong'],"['Convergence trading', 'Wealth effect', 'Volatility amplification', 'Destabilizing speculation', 'LTCM crisis']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X01000782,Journal of Financial Economics,2001,62,2
Pay for performance? Government regulation and the structure of compensation contracts,"In 1992–1993, the SEC required enhanced disclosure on executive compensation and Congress enacted tax legislation limiting the deductibility of non-performance related compensation over one million dollars, i.e. Internal Revenue Code Section 162(m). We examine the effects of these regulatory changes and report small and large sample evidence that many million-dollar firms have reduced salaries in response to 162(m) and that salary growth rates have declined post-1993 for the firms most likely to be affected by the regulations. We further document that bonus and total compensation payouts are increasingly sensitive to stock returns after 1993, especially for firms with million-dollar pay packages. We also document that, once we control for other factors affecting CEO incentives, the sensitivity of the CEO's wealth to changes in shareholder wealth has increased from 1993 to 1996 for firms with CEOs near or above the million dollar compensation level. Overall, our results suggest that some firms have reduced salaries in response to 162(m). More importantly, the pay for performance sensitivity, measured using total annual compensation and firm-related CEO wealth, has increased for firms likely to be affected by 162(m).","['Tod Perry', 'Marc Zenner']","['CEO compensation', 'Regulation', 'Contracts', 'Corporate governance']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X01000836,Journal of Financial Economics,2001,62,3
Credit enhancement through financial engineering: Freeport McMoRan's gold-denominated depositary shares,"In 1993 and 1994, FreeportMcMoRan Copper and Gold issued two series of gold-denominated depositary shares to finance the expansion of its mining capacity in Indonesia. The pricing of these securities reflected their enhanced credit quality, which arose from the positive correlation between the value of the firm and the value of the securities. This feature of the securities effectively bundles a gold hedge with financing. A bundled hedge avoids wealth transfers to senior bondholders, since junior bondholders can effectively net their bond-related claims on the firm against their hedge-related liability to the firm. Such securities cannot be replicated by conventional hedging strategies, and they also mitigate the asset substitution problem.","['N.K Chidambaran', 'Chitru S Fernando', 'Paul A Spindt']","['Risk management', 'Credit enhancement', 'Gold-linked', 'Hybrid securities']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X01000514,Journal of Financial Economics,2001,60,2
Sixteenths: direct evidence on institutional execution costs,"In June 1997, the New York Stock Exchange lowered its minimum price increment on most stocks from eighths to sixteenths. We use a sample of institutional trades to directly measure the effect of this tick size reduction on execution costs. Though quoted and effective spreads decline, realized execution costs for these institutions increase after the change to sixteenths. Costs increase most for orders that aggressively demand liquidity, including large orders, orders placed by momentum traders, and orders not worked by the trading desk. These findings emphasize that spreads are not a sufficient statistic for market quality. Smaller tick sizes may actually reduce market liquidity.","['Charles M Jones', 'Marc L Lipson']","['Minimum tick', 'Decimalization', 'Implementation costs', 'Transaction costs']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X00000878,Journal of Financial Economics,2001,59,2
Why do firms switch underwriters?,"In the mid-1990s, 30% of firms completing an SEO within three years of their IPO switched lead underwriter. This article provides evidence on why they switched. Contrary to predictions of prior research, there is little evidence that firms switch due to dissatisfaction with underwriter performance at the time of the IPO. A surprising result is that switchers’ IPOs were significantly less underpriced than non-switchers’ IPOs. However, switchers raised fewer proceeds than expected, compared to the mid-point of the filing range, while non-switchers raised significantly more proceeds. There are two main reasons for switching. Firms graduate to higher reputation underwriters, and they strategically buy additional and influential analyst coverage from the new lead underwriter. Survey results support these conclusions.","['Laurie Krigman', 'Wayne H Shaw', 'Kent L Womack']","['Underwriter services', 'Underpricing', 'Sell-side research', 'Reputation', 'All-star analysts']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X01000459,Journal of Financial Economics,2001,60,2
"Direct foreign ownership, institutional investors, and firm characteristics","In this paper, we characterize foreign ownership using a dataset of ownership and attributes of Swedish firms. The analysis reveals that foreigners show a preference for large firms, firms paying low dividends, and firms with large cash positions on their balance sheets. When we further analyze the preference for large firms, we find that market liquidity and presence in international markets, measured through export sales or listings on other exchanges, seem to characterize foreign holdings better than firm size alone. Foreigners also tend to underweight firms with a dominant owner. Importantly, we demonstrate that most of the features associated with foreign ownership are driven by the fact that foreign investors typically are mutual funds or other institutional investors. Hence, we identify an institutional investor bias rather than a foreign investor bias. Finally, using ownership data on a country level, we conclude that the results are particularly strong among U.S. investors, who comprise the largest institutions among foreign investors.","['Magnus Dahlquist', 'Göran Robertsson']","['Individual investors', 'Home bias', 'Market portfolio', 'Mutual funds']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X00000921,Journal of Financial Economics,2001,59,3
Discretionary reductions in warrant exercise prices,"Managers can decide to reduce a warrant's exercise price. A reduction in exercise price can induce exercise (a conversion-forcing reduction) or not (a long-term reduction). Conversion-forcing firms show an abnormal return of −1.53% on the announcement day but they perform well over the three years following the announcement. This finding suggests that the funds raised from warrant exercise are invested in profitable projects. Long-term reductions show an abnormal return of −1.15% on the announcement day. These firms also perform well following the reduction, which suggests that the lower exercise price restores managerial incentives.","['John S. Howe', 'Tie Su']","['Warrants', 'Equity financing', 'Exercise price', 'Managerial flexibility', 'Security design']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X01000617,Journal of Financial Economics,2001,61,2
Pricing the strategic value of putable securities in liquidity crises,"Putable security holders have a de facto first claim on the firm's liquid assets and can threaten to force solvent issuers to bear financial distress costs. Their threatening power implies that the puts have a strategic value larger than their intrinsic value. Strategic value depends on the issuer's size, potential distress costs, and the distribution of put ownership relative to the firm's liquidity position. The analysis of Kmart's put-induced crisis in 1995, and a calibration to observed secondary market yield reductions on poison put bonds, shows that strategic value is an important determinant of payouts received by bondholders.",['Alexander David'],"['Credit risk protection', 'Poison puts', 'Liquidity trigger', 'Bankruptcy costs', 'Multilateral negotiations']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X00000829,Journal of Financial Economics,2001,59,1
CEO compensation and bank mergers,"Recent bank mergers generally did not improve relative operating performance or produce positive abnormal returns to acquiring bank shareholders. We examine the relationship between mergers and CEO compensation during 1986–1995, a period marked by overcapacity and frequent mergers. We find that mergers have a net positive effect on compensation, mainly via the effect of size on compensation. Compensation generally increases even if mergers cause the acquiring bank's stock price to decline, as is typical after a merger announcement. The form of compensation affects merger decisions, since CEOs with more stock-based compensation were less likely to make an acquisition.","['Richard T Bliss', 'Richard J Rosen']","['Banking', 'Mergers', 'Compensation']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X01000575,Journal of Financial Economics,2001,61,1
Do investment banks compete in IPOs?: the advent of the “7% plus contract”,"The large number of initial public offerings (IPOs) with a 7% spread suggests either that investment bankers collude to profit from 7% IPOs or that the 7% contract is an efficient innovation that better suits the IPO. My tests do not support the collusion theory. Low concentration and ease of entry characterize the IPO market. Moreover, the 7% spread is not abnormally profitable, nor has its use been diminished by public awareness of collusion allegations. In support of the efficient contract theory, banks compete in pricing 7% IPOs on the basis of reputation, placement service, and underpricing.",['Robert S Hansen'],"['Initial public offerings', 'Going public', 'Investment banking', 'Underpricing', 'Underwriter compensation']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X00000891,Journal of Financial Economics,2001,59,3
The optimal spread and offering price for underwritten securities,The paper develops the net proceeds maximization theory explaining how the spread and offering price are determined in all underwritten offerings in the U.S. The theory yields solutions for the optimal spread and offering price for all underwritten securities and it yields comparative statics that explain the cross-sectional variation in actual spreads and initial returns across different types of underwritten securities. The theory also suggests two alternative explanations to the ones offered by Chen and Ritter (J. Finance 55 (2000) 1105) for the clustering of unseasoned equity offerings spreads at 7%.,['John C. Yeoman'],"['Underwriting spread', 'Offering price', 'Net proceeds', 'Investment bank']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X01000769,Journal of Financial Economics,2001,62,1
Disappearing dividends: changing firm characteristics or lower propensity to pay?,"The proportion of firms paying cash dividends falls from 66.5% in 1978 to 20.8% in 1999, due in part to the changing characteristics of publicly traded firms. Fed by new listings, the population of publicly traded firms tilts increasingly toward small firms with low profitability and strong growth opportunities – characteristics typical of firms that have never paid dividends. More interesting, we also show that regardless of their characteristics, firms have become less likely to pay dividends. This lower propensity to pay is at least as important as changing characteristics in the declining incidence of dividend-paying firms.","['Eugene F Fama', 'Kenneth R French']","['Dividends', 'Payout policy', 'Stock repurchases', 'New listings']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X01000381,Journal of Financial Economics,2001,60,1
Market reaction to public information: The atypical case of the Boston Celtics,"The publicly traded Boston Celtics Limited Partnership shares provide a unique means of studying the impact of information on equity prices. The results of the Celtics’ basketball games significantly affect partnership share returns, trading volume, and volatility. Controlling for the expectedvalue of the signal using betting-market point spreads has little effect on these relations. Investors respond asymmetrically to wins and losses, and playoff games have a larger impact on returns than regular-season games. Opening prices do not fully reflect game results, consistent with previous findings that significant volatility is caused by traders acting on private information.","['Gregory W Brown', 'Jay C Hartzell']","['Information effects', 'Investor expectations', 'Volatility', 'Boston celtics', 'Betting markets']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X01000472,Journal of Financial Economics,2001,60,2
HBS-JFE conference volume: complementary research methods,"The purpose of the Harvard Business School-Journal of Financial Economics conference was to reexamine the role of clinical work in our profession. Clinical research–empirical work that examines a relatively small number of events intensively–accounts for a very small fraction of published work in the field. The pieces in this conference volume are case studies of different “clinical” research techniques that are used to develop, test, apply and communicate theory.",['Peter Tufano'],[],[],May,https://www.sciencedirect.com//science/article/pii/S0304405X01000435,Journal of Financial Economics,2001,60,2
The capital gain lock-in effect and long-horizon return reversal,This paper develops and tests an asset pricing model that allows for the presence of a capital gain lock-in effect. The principal empirical implication of this model is that stock returns exhibit reversal behavior over long horizons because of investors’ accrued capital gains. Empirical tests on the cross-section of stock returns find that long-horizon return reversal is primarily attributable to the effect of investors’ accrued capital gains and that the effect is nonlinear in the manner predicted by the model. These finds are robust to the addition of size and past total return to the empirical tests.,['Peter Klein'],"['Capital gains taxation', 'Lock-in effect', 'General equilibrium', 'Return reversal']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X00000817,Journal of Financial Economics,2001,59,1
Following the leader:,"This paper develops and tests procedures for ranking the performance of security analysts based on the timeliness of their earnings forecasts, the abnormal trading volume associated with these forecasts, and forecast accuracy. Our framework provides an objective assessment of analyst quality that differs from the standard approach, which uses survey evidence to rate analysts. We find that lead analysts identified by our measure of forecast timeliness have a greater impact on stock prices than follower analysts. Further, we find that performance rankings based on forecast timeliness are more informative than rankings based on abnormal trading volume and forecast accuracy. We also present evidence that analyst's forecast revisions are correlated with recent stock price performance, suggesting that security analysts use publicly available information to revise their earnings forecasts.","['Rick A. Cooper', 'Theodore E. Day', 'Craig M. Lewis']","['Analysts', 'Herding', 'Forecast revisions', 'Lead analyst']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X01000678,Journal of Financial Economics,2001,61,3
Evaluating the specification errors of asset pricing models,"This paper evaluates the specification errors of several empirical asset pricing models that have been developed as potential improvements on the CAPM. We use the methodology of Hansen and Jagannathan (J. Finance 51 (1997) 3), and the test assets are the 25 Fama-French (J. Financial Econom. 52 (1997) 557) equity portfolios sorted on size and book-to-market ratio, and the Treasury bill. We allow the parameters of each model's pricing kernel to fluctuate with the business cycle. While we cannot reject correct pricing for Campbell's (J. Political Econom. 104 (1996) 298) model, stability tests indicate that the parameters may not be stable. A robustness test also indicates that none of the models correctly price returns that are scaled by the term premium.","['Robert J. Hodrick', 'Xiaoyan Zhang']","['Hansen-Jagannathan distance', 'Asset pricing', 'Time-varying risk prices']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X01000800,Journal of Financial Economics,2001,62,2
Portfolio choice and equity characteristics: characterizing the hedging demands induced by return predictability,"This paper examines portfolio allocation across equity portfolios formed on the basis of characteristics like size and book-to-market. In particular, the paper assesses the impact of return predictability on portfolio choice for a multi-period investor with a coefficient of relative risk aversion of 4. Compared to the investor's allocation in her last period, return predictability with dividend yield causes the investor early in life to tilt her risky-asset portfolio away from high book-to-market stocks and away from small stocks. These results are explained using Merton's (Econometrica 41 (1973) 867) characterization of portfolio allocation by a multi-period investor in a continuous time setting. Abnormal returns relative to the investor's optimal early life portfolio are also calculated. These abnormal returns are found to exhibit the same cross-sectional patterns as abnormal returns calculated relative to the market portfolio: higher for small rather than large firms, and higher for high rather than low book-to-market firms. Thus, hedging demand may be a partial explanation for the high expected returns documented for small firms and high book-to-market firms. However, even with this hedging demand, the investor wants to sell short the low book-to market portfolio to hold the high book-to-market portfolio. The utility costs of using a value-weighted equity index or of ignoring predictability are also calculated. An investor using a value-weighted equity index would give up a much larger fraction of her wealth to have access to book-to-market portfolio than size portfolios. Finally, an investor would give up a much larger fraction of her wealth to have access to dividend yield information than term spread information.",['Anthony W Lynch'],"['Portfolio choice', 'Return predictability', 'Multiple risky assets', 'Hedging demands']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X01000745,Journal of Financial Economics,2001,62,1
The market for catastrophe risk: a clinical examination,"This paper examines the market for catastrophe event risk – i.e., financial claims that are linked to losses associated with natural hazards, such as hurricanes and earthquakes. Risk management theory suggests protection by insurers and other corporations against the largest cat events is most valuable. However, most insurers purchase relatively little cat reinsurance against large events, and premiums are high relative to expected losses. To understand why the theory fails, we examine transactions that look to capital markets, rather than traditional reinsurance markets, for risk-bearing capacity. We develop eight theoretical explanations and find the most compelling to be supply restrictions associated with capital market imperfections and market power exerted by traditional reinsurers.",['Kenneth A. Froot'],"['Reinsurance', 'Catastrophe', 'Risk Management']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X01000526,Journal of Financial Economics,2001,60,2
The structure of debt and active equity investors: The case of the buyout specialist,"This paper examines the role buyout specialists play in structuring the debt used to finance the LBO and in monitoring management in the post-LBO firm. We find that when buyout specialists control the majority of the post-LBO equity, the LBO transaction is likely to be financed with less short-term and/or senior debt and less likely to experience financial distress. We also find that buyout specialists have greater board representation on smaller boards, suggesting that they actively monitor managers, and that for these transactions, using debt with tighter terms does not significantly increase the firm's performance. In contrast, in all other transactions using such debt does significantly increase the firm's performance. These findings suggest that active monitoring by a buyout specialist substitutes for tighter debt terms in monitoring and motivating managers of LBOs.","['James F Cotter', 'Sarah W Peck']","['Leveraged buyouts', 'Buyout specialists', 'Active investors', 'Financial distress', 'Debt structure']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X00000830,Journal of Financial Economics,2001,59,1
The portfolio flows of international investors,"This paper explores daily international portfolio flows into and out of 44 countries from 1994 through 1998. We find several facts concerning the behavior of flows and their relationship with equity returns. First, we detect regional flow factors that have increased in importance through time. Second, the flows appear to be stationary, but far more persistent than returns. Third, flows are strongly influenced by past returns, a finding consistent with positive feedback trading by international investors. Fourth, inflows have positive forecasting power for future equity returns, and this power is statistically significant in emerging markets. Fifth, the sensitivity of local stock prices to foreign inflows is positive and large. Sixth, prices seem consistent with flow persistence, in that transitory inflows impact future returns negatively.","['Kenneth A. Froot', 'Paul G.J. O’Connell', 'Mark S. Seasholes']","['International investment', 'Investor behavior', 'Portfolio investment', 'Portfolio flows']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X00000842,Journal of Financial Economics,2001,59,2
Factor dependence of Bermudan swaptions: fact or fiction?,"This paper investigates the effect of interest rate correlation in pricing and exercise of Bermudan swaptions. Investigating both Gaussian Markov models and Libor market models, we find that Bermudan swaption prices change only moderately (and in fact typically decrease slightly) when the number of factors in the underlying interest rate model is increased from one to two. We explain the rationale behind these results, and also demonstrate that exercise information generated within a best-fit one-factor model only leads to insignificant losses when properly applied in a two-factor model. Our results provide support for the standard Wall Street practice of using continuously re-calibrated one-factor models to price Bermudan swaptions, as long as calibration procedures are sufficiently comprehensive.","['Leif Andersen', 'Jesper Andreasen']","['Bermudan swaptions', 'Multi-factor gaussian models', 'Multi-factor libor market models', 'Model calibration']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X01000721,Journal of Financial Economics,2001,62,1
"Asset liquidity, capital structure, and secured debt","This paper investigates the impact of asset liquidity on the valuation of corporate securities and the firm's financing decisions. I show that asset liquidity increases debt capacity only when bond covenants restrict the disposition of assets. By contrast, I demonstrate that, with unsecured debt, greater liquidity increases credit spreads on corporate debt and reduces optimal leverage. The model also determines the extent to which pledging assets increases firm value and relates the optimal size of the pledge to firm and industry characteristics. Finally, I show that asset liquidity and security provisions may help explain leverage ratios and credit spreads observed in practice.",['Erwan Morellec'],"['Asset liquidity', 'Capital structure', 'Credit spreads', 'Secured debt']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X01000599,Journal of Financial Economics,2001,61,2
"Bond calls, credible commitment, and equity dilution: a theoretical and clinical analysis of simultaneous tender and call (STAC) offers","This paper is an exploration of the ability of game theory to explain real-world corporate maneuvering. We explore this issue by investigating bond tender offers accompanied by a threat to call nontendered bonds, so called “Simultaneous Tender and Call” (STAC) offers. We argue that STACs engender a transparent game played by bondholders and shareholders. We model this game and use this model to predict the outcome of STACs. Finally, we investigate the issue of whether this theoretical model explains the outcomes of four actual STAC issues made by James River, May Department Stores, and Houston Lighting & Power Company. Our clinical analysis provides support for the explanatory power of our model. Calibrating the predictions of the model with data from these STACs, we demonstrate a correspondence between theory and actual corporate behavior. As predicted by our model, subgame perfection, or threat credibility, and preplay coordination are central to explaining the outcomes of the STACs.","['Upinder S. Dhillon', 'Thomas H. Noe', 'Gabriel G. Ramı́rez']","['Callable bonds', 'Tender offers', 'Subgame perfect equilibria', 'STAC', 'Refunding']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X01000538,Journal of Financial Economics,2001,60,2
Firm performance and executive compensation in the savings and loan industry,"This paper offers a new way to estimate the relation between pay and performance. In particular, unlike previous analyses, we account for the heterogeneity that theory tells us should exist across the compensation packages of different firms. Accounting for heterogeneity allows for more efficient estimates of the pay-for-performance relation and provides a means of testing the secondary hypotheses of agency theory. Among our findings are strong evidence of inter-firm heterogeneity in compensation, even within the same industry, the existence of trade-offs in using different performance measures, and insights about the factors that influence compensation packages.","['Benjamin E. Hermalin', 'Nancy E. Wallace']","['Pay-for-performance', 'Heterogeneity', 'Savings & loans']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X01000587,Journal of Financial Economics,2001,61,1
An equilibrium model of irreversible investment,"This paper presents a general equilibrium model of a two-sector production economy with irreversible real investment. Irreversibility of investment is the most prominent feature of the productive sector. It restricts capital accumulation, affecting firms’ investment decisions, which in turn determine properties of asset prices. Thus, this model provides a framework for connecting stock returns to firm characteristics that proxy for real economic activity. The primary focus of this paper is on the analysis of the equilibrium and the effects of irreversibility of investment.",['Leonid Kogan'],"['Investment', 'Irreversibility', 'General equilibrium', 'Leverage effect', 'Book-to-market']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X01000770,Journal of Financial Economics,2001,62,2
Extracting factors from heteroskedastic asset returns,"This paper proposes an alternative to the asymptotic principal components procedure of Connor and Korajczyk (J. Financial Econom. 15 (1986) 373) that is robust to time series heteroskedasticity in the factor model residuals. The new method is simple to use and requires no assumptions stronger than those made by Connor and Korajczyk. It is demonstrated through simulations and analysis of actual stock market data that allowing heteroskedasticity sometimes improves the quality of the extracted factors quite dramatically. Over the period from 1989 to 1993, for example, a single factor extracted using the Connor and Korajczyk method explains only 8.2% of the variation of the CRSP value-weighted index, while the factor extracted allowing heteroskedasticity explains 57.3%. Accounting for heteroskedasticity is also important for tests of the APT, with p-values sometimes depending strongly on the factor extraction method used.",['Christopher S Jones'],"['Principal components', 'Factor analysis', 'Heteroskedasticity', 'Arbitrage pricing theory']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X01000794,Journal of Financial Economics,2001,62,2
On the choice and replacement of chief financial officers,"This paper provides empirical evidence regarding why firms replace their CFOs. Empirical tests are based on a sample of 2,227 CFO appointments over the 1984–1997 time period. Key findings reported in the paper are: (a) external CFO succession rate is markedly higher than the external CEO succession rate, (b) the incidence of retirement is less common for serving CFOs as compared to the top executive, (c) CFO turnover is preceded by negative excess returns, (d) CFO turnover is preceded by a decline in operating return on assets in the pre-period, (e) announcements of CFO turnover are associated with a significant negative stock price reaction when old CFO quits and firm replaces with an internal appointment, and (f) CFO turnover is preceded by abnormally high CEO turnover. Overall, evidence is consistent with the hypothesis that CFO turnovers are disciplinary. Evidence is also consistent with the hypothesis that rapid sales growth accompanied by weak operating performance leads firms to bring in outside talent.",['Shehzad Mian'],"['Management turnover', 'Corporate governance']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X01000423,Journal of Financial Economics,2001,60,1
