title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
"Risk aversion, uncertain information, and market efficiency","This paper develops and tests the uncertain information hypothesis as a means of explaining the response of rational, risk-averse investors to the arrival of unanticipated information. The theory predicts that following news of a dramatic financial event, both the risk and expected return of the affected companies increase systematically, and that prices react more strongly to bad news than good. An empirical investigation of over 9000 marketwide and firm-specific events produces results consistent with these predictions. We conclude that the market reacts to uncertain information in an efficient, if not instantaneous, manner.","['Keith C. Brown', 'W.V. Harlow', 'Seha M. Tinic']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X8890075X,Journal of Financial Economics,1988,22,2
Synergistic gains from corporate acquisitions and their division between the stockholders of target and acquiring firms,"This paper documents that a successful tender offer increases the combined value of the target and acquiring firms by an average of 7.4%. We also provide a theoretical analysis of the process of competition for control of the target and empirical evidence that competition among bidding firms increases the returns to targets and decreases the returns to acquirers, that the supply of target shares is positively sloped, and that changes in the legal/institutional environment of tender offers have had no impact on the total (percentage) synergistic gains created but have significantly affected their division between the stockholders of the target and acquiring firms.","['Michael Bradley', 'Anand Desai', 'E.Han Kim']",[],[],May,https://www.sciencedirect.com//science/article/pii/0304405X8890030X,Journal of Financial Economics,1988,21,1
Announcement effects of new equity issues and the use of intraday price data,"This paper examines the intraday market response to announcements of new equity issues. For fifteen minutes following the announcement, there is abnormally high volume and a -1.3% average return. There is also a small, but significant, negative average return in the hour before the announcement. Issue size, intended use of proceeds, and estimated profitability of new investment are uncorrelated with the announcement effect. After the issuance of new shares, there is a significant price recovery of 1.5%. This evidence is inconsistent with many theoretical rationales for the negative market reaction to new equity issue announcements.","['Michael J Barclay', 'Robert H Litzenberger']",[],[],May,https://www.sciencedirect.com//science/article/pii/0304405X88900323,Journal of Financial Economics,1988,21,1
Investigating security-price performance in the presence of event-date uncertainty,"This paper introduces an event-study method that incorporates the possibility of a random event date. Consistent with empirical evidence, we assume an event may affect not only the conditional mean of a security's return, but also its conditional variance. We compare the statistical power and efficiency of our maximum-likelihood method with the standard application of traditional event-study methods to multiday security returns. Assuming a two-day event period, our empirical results provide evidence that the multiday approach is robust. We use our maximum-likelihood method to investigate the valuation effects of stock splits and stock dividends.","['Clifford A. Ball', 'Walter N. Torous']",[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X88900256,Journal of Financial Economics,1988,22,1
Mean reversion in stock prices,"This paper investigates transitory components in stock prices. After showing that statistical tests have little power to detect persistent deviations between market prices and fundamental values, we consider whether prices are mean-reverting, using data from the United States and 17 other countries. Our point estimates imply positive autocorrelation in returns over short horizons and negative autocorrelation over longer horizons, although random-walk price behavior cannot be rejected at conventional statistical levels. Substantial movements in required returns are needed to account for these correlation patterns. Persistent, but transitory, disparities between prices and fundamental values could also explain our findings.","['James M. Poterba', 'Lawrence H. Summers']",[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X88900219,Journal of Financial Economics,1988,22,1
Some tests of international equity integration,"This paper provides tests of international equity market integration. The tests use a simple version of the consumption-based asset pricing model which predicts there is an asset pricing line for each country that relates a representative individual's expected real return on each asset to the covariance of this return with growth in the individual's real consumption. Using monthly data from January 1960 to December 1985, tests provide little evidence against the joint hypothesis that equity markets are integrated internationally and that the asset pricing model holds.",['Simon Wheatley'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X88900608,Journal of Financial Economics,1988,21,2
Time-varying betas and risk premia in the pricing of forward foreign exchange contracts,"This paper specifies the single-beta capital asset pricing model for the pricing of forward foreign exchange contracts from the point of view of a U.S. investor. Parametric specification of the betas as ARCH-like processes explicitly allows for time variation as well as sign variation of the risk premium in the forward foreign exchange market. I estimate the model jointly for four currencies, using a generalized method of moments procedure. The results show significant time variation for the betas and tests of the overidentifying restrictions are generally favorable to the model.",['Nelson C. Mark'],[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X88900748,Journal of Financial Economics,1988,22,2
The information effects of takeover bids and resistance,"This paper tests whether takeover bids and takeover resistance by target management convey information to the market about the stand-alone value of target firms. When initial bids are made, analysts' consensus forecasts of stand-alone earnings do not change significantly for any group of takeover targets. This is consistent with the synergy view of mergers and inconsistent with the undervaluation theory. Consensus forecasts fall significantly when managers resist takeover. The decline is about 10% of the level of previously forecast earnings and is approximately equal whether the target is ultimately acquired or remains independent.",['John Pound'],[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X88900694,Journal of Financial Economics,1988,22,2
The empirical foundations of the arbitrage pricing theory,"This paper uses maximum-likelihood factor analysis of large cross-sections to examine the validity of the arbitrage pricing theory (APT). We are unable to explain the expected returns on firm size portfolios, although we do explain the expected returns on portfolios formed on the basis of dividend yield and own variance, where risk adjustment using the usual CAPM market proxies fails. We also compare alternate versions of the APT and sharply reject the hypothesis that basis portfolios formed to mimic the factors span the mean-variance frontier of the individual assets.","['Bruce N. Lehmann', 'David M. Modest']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X8890061X,Journal of Financial Economics,1988,21,2
Equilibrium pricing and portfolio composition in the presence of uncertain parameters,"We analyze the effect of parameter uncertainty on equilibrium asset prices. For the symmetric case, when the amount of estimation risk is the same for all securities, the existing literature argues that parameter uncertainty is largely irrelevant for equilibrium. Our results differ. We find that symmetric estimation risk affects equilibrium values of relative asset prices, expected returns, market weights, and betas.","['Jeffrey L. Coles', 'Uri Loewenstein']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X88900724,Journal of Financial Economics,1988,22,2
"Stock splits, stock prices, and transaction costs",We develop a model of stock-split behavior in which the split serves as a costly signal of managers' private information because stock trading costs depend on stock prices. We present empirical evidence confirming the relation between stock trading costs and stock prices. The signaling model is estimated using a large sample of splits and explains a substantial fraction of the split-announcement returns.,"['Michael J. Brennan', 'Thomas E. Copeland']",[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X88900232,Journal of Financial Economics,1988,22,1
Seasonalities in security returns,We document a seasonal pattern in stock returns around quarterly earnings announcement dates: small firms show large positive abnormal returns and a sizable increase in the variability of returns around these dates. Only part of the large abnormal returns can be accounted for by the tendency of firms with good news to announce early. Large firms show no abnormal returns around announcement dates and a much smaller increase in variability.,"['V.V Chari', 'Ravi Jagannathan', 'Aharon R Ofer']",[],[],May,https://www.sciencedirect.com//science/article/pii/0304405X88900335,Journal of Financial Economics,1988,21,1
The behavior of the volatility implicit in the prices of stock index options,"We examine stock-market volatility around the quarterly expirations of stock index futures contracts and nonquarterly expirations of stock index options, using estimates of the volatility implicit in the option prices. The option prices reflect increases in the volatility of the underlying stock indexes around both quarterly and nonquarterly expiration dates. Analysis of the residual returns on index options provides evidence consistent with an unexpected increase in market volatility around expiration dates.","['Theodore E. Day', 'Craig M. Lewis']",[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X88900244,Journal of Financial Economics,1988,22,1
An investigation of cost differences between public sales and private placements of debt,"We examine the cost differences between public sales and private placements of debt for a sample of public utility issues. The lowest cost method depends on a firm's transaction costs which comprise flotation costs, agency costs, and the costs of searching the market. Our findings suggest that firms minimize the cost of issuing securities by selecting the market providing the lowest transaction costs.","['David W. Blackwell', 'David S. Kidwell']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X88900712,Journal of Financial Economics,1988,22,2
Risk and return in an equilibrium APT,"We use an asymptotic principal components technique to estimate the pervasive factors influencing asset returns and to test the restrictions imposed by static and intertemporal equilibrium versions of the arbitrage pricing theory (APT) on a multivariate regression model. The empirical techniques allow for fairly arbitrary time variation in risk premiums. We find that the APT provides a better description of the expected returns on assets than the capital asset pricing model (CAPM). However, some statistically reliable mispricing of assets by the APT remains.","['Gregory Connor', 'Robert A. Korajczyk']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X88900621,Journal of Financial Economics,1988,21,2
