title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
The use of warrants as underwriter compensation in initial public offerings,"Previous research suggests that offering costs are higher when warrants are used to compensate underwriters. This finding potentially arises from a failure to account for self-selection in estimating offering cost relations. Using methods that account for self-selection, I find that underpricing and total offering costs are reduced for firms using warrants as underwriter compensation, consistent with the hypothesis that issuers choose compensation contracts which minimize costs.",['Craig G Dunbar'],"['Initial public offerings', 'Underpricing', 'Underwriter compensation', 'Self-selection', 'Warrants']",[],May,https://www.sciencedirect.com//science/article/pii/0304405X9400805B,Journal of Financial Economics,1995,38,1
Evidence on the strategic allocation of initial public offerings,"The evidence reported in this paper suggests that institutional investors capture a large fraction of the short-run profits associated with IPOs. The favored status enjoyed by institutional investors in underpriced offerings appears, however, to carry a quid pro quo expectation that they will participate in less-attractive issues as well. This finding conforms with the Benveniste and Spindt (1989) and Benveniste and Wilhelm (1990) prediction that U.S. underwriters behave strategically in the allocation of IPOs.","['Kathleen Weiss Hanley', 'William J. Wilhelm']","['Initial public offerings', 'Share allocation', 'Institutional investors']",[],February,https://www.sciencedirect.com//science/article/pii/0304405X94007975,Journal of Financial Economics,1995,37,2
The cash flow and informational effects of employee stock ownership plans,"The tax, employee benefit, capital structure, and corporate control effects of ESOPs are examined by estimating the stock market reaction to ESOP announcements. This is the first empirical examination of the relationship between computed firm-specific tax savings and firm value, and therefore provides evidence that helps resolve the theoretical dispute over ESOP tax savings. The results show that investors expect ESOPs to increase cash flows through tax savings, and to reduce the likelihood of takeover for companies subject to takeover attempts when ESOPs are announced.",['Anne Beatty'],"['Taxation', 'Corporate governance', 'Capital structure', 'Employee benefits']",[],June,https://www.sciencedirect.com//science/article/pii/0304405X9400812F,Journal of Financial Economics,1995,38,2
Do corporations award CEO stock options effectively?,"This paper analyzes stock option awards to CEOs of 792 U.S. public corporations between 1984 and 1991. Using a Black-Scholes approach, I test whether stock options' performance incentives have significant associations with explanatory variables related to agency cost reduction. Further tests examine whether the mix of compensation between stock options and cash pay can be explained by corporate liquidity, tax status, or earnings management. Results indicate that few agency or financial contracting theories have explanatory power for patterns of CEO stock option awards.",['David Yermack'],"['Executive compensation', 'Stock options', 'Agency', 'Incentives']",[],October–November,https://www.sciencedirect.com//science/article/pii/0304405X95008294,Journal of Financial Economics,1995,39,2
All in the family Nesting symmetric and asymmetric GARCH models,"This paper develops a parametric family of models of generalized autoregressive heteroskedasticity (GARCH). The family nests the most popular symmetric and asymmetric GARCH models, thereby highlighting the relation between the models and their treatment of asymmetry. Furthermore, the structure permits nested tests of different types of asymmetry and functional forms. Daily U.S. stock return data reject all standard GARCH models in favor of a model in which, roughly speaking, the conditional standard deviation depends on the shifted absolute value of the shocks raised to the power three halves and past standard deviations.",['Ludger Hentschel'],"['GARCH', 'Asymmetry', 'Heteroskedasticity', 'Variance', 'Volatility']",[],September,https://www.sciencedirect.com//science/article/pii/0304405X9400821H,Journal of Financial Economics,1995,39,1
Capital market imperfections and the incentive to lease,"This paper evaluates the influence of financial contracting costs on public corporations' incentives to lease fixed capital. We argue that firms facing high costs of external funds can economize on the cost of funding by leasing. We construct several measures of leasing propensity, plus some a priori indicators of the severity of financial constraints facing firms. We find that the share of total annual fixed capital costs attributable to either capital or operating leases is substantially higher at lower-rated, non-dividend-paying, cash-poor firms — those likely to face relatively high premiums for external funds.","['Steven A. Sharpe', 'Hien H. Nguyen']","['Leasing', 'Asymmetric information', 'Capital structure']",[],October–November,https://www.sciencedirect.com//science/article/pii/0304405X95008308,Journal of Financial Economics,1995,39,2
Coercive tender and exchange offers in distressed high-yield debt restructurings An empirical analysis,"This paper examines a recent sample of public workouts for distressed high-yield debt. The nature of holdouts and the effectiveness of coercive tactics in alleviating the holdout problem is analyzed. Tender offers are in relatively less financial distress, exhibit more severe holdouts, and are more coercive than exchange offers. Tender offers also have higher completion rates and fewer Chapter 11 filings. Security prices react positively to announcements of tender offers, negatively to exchange offers. Evidence suggests that coercion is not detrimental to bondholders, and may benefit security holders by increasing the likelihood of a less costly, out-of-court restructuring.","['Sris Chatterjee', 'Upinder S. Dhillon', 'Gabriel G. Ramírez']","['Distressed workouts', 'Debt restructurings', 'Coercion', 'Financial distress', 'Holdouts']",[],July,https://www.sciencedirect.com//science/article/pii/0304405X9400815I,Journal of Financial Economics,1995,38,3
Executive pay and performance Evidence from the U.S. banking industry,"This paper examines CEO pay in the banking industry and the effect of deregulating the market for corporate control. Using panel data on 147 banks over the 1980s, we find higher levels of pay in competitive corporate control markets, i.e., those in which interstate banking is permitted. We also find a stronger pay-performance relation in deregulated interstate banking markets. Finally, CEO turnover increases substantially after deregulation. These results provide evidence of a managerial talent market — one which matches the level and structure of pay with the competitiveness of the banking environment.","['R.Glenn Hubbard', 'Darius Palia']","['Pay', 'Performance', 'Corporate control', 'Deregulation', 'Banks']",[],September,https://www.sciencedirect.com//science/article/pii/0304405X9400816J,Journal of Financial Economics,1995,39,1
Does Section 16b deter insider trading by target managers?,"This paper examines empirically whether the short-swing rule (Section 16b of the Securities Exchange Act) deters managers from trading before mergers. Since a merger forces the sale of the target's outstanding equity, insider purchases within six months before the merger cannot escape this rule. We examine the 1941–1961 period when no other insider trading laws were enforced. Consistent with 16b's deterrent effect, managers' purchases drop significantly before the announcement. Before completion, the decrease occurs only in the 1941–1955 period. Surprisingly, pre-announcement sales do not decline, even though 16b cannot punish deferral of planned sales.","['Anup Agrawal', 'Jeffrey F. Jaffe']","['Mergers', 'Insider trading', 'Short-swing rule', 'Section 16b', 'SEC']",[],October–November,https://www.sciencedirect.com//science/article/pii/0304405X9500833Z,Journal of Financial Economics,1995,39,2
Does the market react differently to domestic and foreign takeover announcements? Evidence from the U.S. chemical and retail industries,"This paper examines shareholder wealth gains from domestic and foreign takeover announcements in the U.S. chemical and retail industries. Contrary to results in several recent papers, these data indicate there is no significant difference in within industry mean takeover premia levels. There is evidence, though, that the sensitivity of takeover premia levels to standard transaction characteristics does differ across buyers: Foreign investors do pay more than domestic investors in hostile transactions, but pay less when there are rival bidders. The results indicate the market's reaction to buyer nationality is closely tied to the transaction's characteristics.",['Kathryn L. Dewenter'],"['Takeover premia', 'Foreign acquisitions']",[],March,https://www.sciencedirect.com//science/article/pii/0304405X94007953,Journal of Financial Economics,1995,37,3
Anatomy of the trading process empirical evidence on the behavior of institutional traders,"This paper examines the behavior of institutional traders. We use unique data on the equity transactions of 21 institutions of differing investment styles which provide a detailed account of the anatomy of the trading process. The data include information on the number of days needed to fill an order and types of order placement strategies employed. We analyze the motivations for trade, the determinants of trade duration, and the choice of order type. The analysis provides some support for the predictions made by theoretical models, but suggests that these models fail to capture important dimensions of trading behavior.","['Donald B. Keim', 'Ananth Madhavan']","['Institutional investors', 'Microstructure', 'Trading strategies']",[],March,https://www.sciencedirect.com//science/article/pii/0304405X94007997,Journal of Financial Economics,1995,37,3
Closed-end fund premia and returns implications for financial market equilibrium,"This paper examines the relation between closed-end fund premia and returns. Additional evidence is provided on Thompson's (1978) finding that fund premia are negatively correlated with future returns. Funds with 20% discounts have expected twelve-month returns that are 6% greater than nondiscounted funds. This correlation is attributed to premium mean-reversion, not to anticipated future portfolio performance. Economically motivated explanations do not account for this effect.",['Jeffrey Pontiff'],"['Closed-end fund', 'Discount', 'Abnormal return', 'Book-to-market', 'Market efficiency']",[],March,https://www.sciencedirect.com//science/article/pii/0304405X9400800G,Journal of Financial Economics,1995,37,3
CEO turnover and the firm's investment decisions,"This paper examines the relation between management turnover and divestitures of recently acquired divisions. The empirical results indicate that at the time of a management change, there is an increased probability of divesting an acquisition at a loss or one considered unprofitable by the press. The probability increases by about the same amount regardless of whether the change is an apparent age-65 retirement or a resignation. Overall, the results are consistent with a variety of agency-based theories of corporate investment and suggest that management changes are important events for corporations because they lead to reversals of poor prior decisions.",['Michael S. Weisbach'],"['CEO turnover', 'Divestitures', 'Managerial theories of investment']",[],February,https://www.sciencedirect.com//science/article/pii/0304405X9400793Z,Journal of Financial Economics,1995,37,2
Market efficiency around the clock some supporting evidence using foreign-based derivatives,"This paper examines whether information across international markets is rationally incorporated into stock prices. We find that Japanese Nikkei index-based futures traded in the U.S. provide complete information about contemporaneous overnight Japanese returns. Moreover, existing cross-dependence between the U.S. and Japanese stock index returns is subsumed by the information content of the derivative securities. Our findings cast doubt on trading models based on irrational traders who either overreact or only partially adjust to movements in foreign stock markets.","['Alastair Craig', 'Ajay Dravid', 'Matthew Richardson']","['Market efficiency', 'Derivatives', 'Information flow', 'Trading hours']",[],October–November,https://www.sciencedirect.com//science/article/pii/0304405X9400822I,Journal of Financial Economics,1995,39,2
Investment analysis and price formation in securities markets,"This paper investigates the relation between the number of analysts following a security and the estimated adverse selection cost of transacting in the security, controlling for the effects of previously identified determinants of liquidity. Using intraday data for the year 1988, we find that greater analyst following tends to reduce adverse selection costs based on the Kyle (1985) notion of market depth. This result is consistent with the analysis of Admati and Pfleiderer (1988). Estimates of structural parameters of a version of the Admati and Pfleiderer model of endogenous information acquisition provide qualified support for the model.","['Michael J. Brennan', 'Avanidhar Subrahmanyam']","['Security analysis', 'Market depth', 'Asymmetric information']",[],July,https://www.sciencedirect.com//science/article/pii/0304405X9400811E,Journal of Financial Economics,1995,38,3
Poison or placebo? Evidence on the deterrence and wealth effects of modern antitakeover measures,"This paper provides large-sample evidence that poison pill rights issues, control share laws, and business combination laws have not systematically deterred takeovers and are unlikely to have caused the demise of the 1980s market for corporate control, even though 87% of all exchange-listed firms are now covered by one of these antitakeover measures. We show that poison pills and control share laws are reliably associated with higher takeover premiums for selling shareholders, both unconditionally and conditional on a successful takeover, and we provide updated event study evidence for the three-quarters of all poison pills not yet analyzed. Antitakeover measures increase the bargaining position of target firms, but they do not prevent many transactions.","['Robert Comment', 'G.William Schwert']","['Poison pill', 'Antitakeover law', 'Merger', 'Tender offer', 'Takeover premium']",[],September,https://www.sciencedirect.com//science/article/pii/0304405X9400823J,Journal of Financial Economics,1995,39,1
Increased debt and industry product markets an empirical analysis,"This paper tests for changes in firms' production and pricing decisions in four industries in which firms have sharply increased their financial leverage. The analysis of product price and quantity data shows that industry product market decisions are associated with capital structure. In three industries, output is negatively associated with the average industry debt ratio. In the one industry which shows a positive association between output and debt ratios, rival firms have low financial leverage and entry barriers are relatively low. Analysis of executive compensation data supports the hypothesis that managers' incentives to maximize shareholders' wealth increase following recapitalization.",['Gordon M. Phillips'],"['Capital structure', 'Product markets', 'Strategic interaction']",[],February,https://www.sciencedirect.com//science/article/pii/0304405X9400785Y,Journal of Financial Economics,1995,37,2
Valuing lease contracts A real-options approach,"Using a real-options approach to endogenously derive the entire term structure of lease rates, I develop a unified framework for pricing a wide variety of leasing contracts. The structure of the model is analogous to traditional models of the term structure of interest rates. I show how the model is flexible enough to determine equilibrium lease rates for leases of any term and practically any structure, including forward leases, leases with options to renew or cancel, lease insurance contracts, adjustable-rate leases, and leases with payments contingent on asset usage.",['Steven R Grenadier'],"['Leasing', 'Options']",[],July,https://www.sciencedirect.com//science/article/pii/0304405X9400820Q,Journal of Financial Economics,1995,38,3
"Asset sales, firm performance, and the agency costs of managerial discretion","We argue that management sells assets when doing so provides the cheapest funds to pursue its objectives rather than for operating efficiency reasons alone. This hypothesis suggests that (1) firms selling assets have high leverage and/or poor performance, (2) a successful asset sale is good news, and (3) the stock market discounts asset sale proceeds retained by the selling firm. In support of this hypothesis, we find that the typical firm in our sample performs poorly before the sale and that the average stock-price reaction to asset sales is positive only when the proceeds are paid out.","['Larry Lang', 'Annette Poulsen', 'René Stulz']",['Asset sales'],[],January,https://www.sciencedirect.com//science/article/pii/0304405X9400791X,Journal of Financial Economics,1995,37,1
Problems in measuring portfolio performance An application to contrarian investment strategies,"We document problems in measuring raw and abnormal five-year contrarian portfolio returns. ‘Loser’ stocks are low-priced and exhibit skewed return distributions. Their 163% mean return is due largely to their lowest-price quartile position. A $18-th price increase reduces the mean by 25%, highlighting their sensitivity to micro-structure/liquidity effects. Long positions in low-priced loser stocks occur disproportionately after bear markets and thus induce expected-return effects. A contrarian portfolio formed at June-end earns negative abnormal returns, in contrast with the December-end portfolio. This conclusion is not limited to a particular version of the CAPM.","['Ray Ball', 'S.P. Kothari', 'Jay Shanken']","['Contrarian strategy', 'Low-priced stocks', 'Portfolio performance', 'Market efficiency', 'Asset pricing']",[],May,https://www.sciencedirect.com//science/article/pii/0304405X9400806C,Journal of Financial Economics,1995,38,1
Underperformance in long-run stock returns following seasoned equity offerings,"We document that firms making seasoned equity offerings during 1975–1989 substantially underperformed a sample of matched firms from the same industry and of similar size that did not issue equity. This underperformance persists even after controlling for trading system, offer size, and the issuing firm's age and book-to-market ratio. It is similar to that previously documented for initial public offerings, suggesting that managers take advantage of overvaluation in both the initial and seasoned equity offering markets.","['D.Katherine Spiess', 'John Affleck-Graves']","['Seasoned equity offerings', 'Underperformance']",[],July,https://www.sciencedirect.com//science/article/pii/0304405X9400817K,Journal of Financial Economics,1995,38,3
Equity ownership and the two faces of debt,"We empirically investigate the relation between corporate value, leverage, and equity ownership. For ‘high-growth’ firms corporate value is negatively correlated with leverage, whereas for ‘low-growth’ firms corporate value is positively correlated with leverage. The results also hint that the allocation of equity ownership among insiders, institutions, blockholders, and atomistic outside shareholders is of marginally greater significance in low-growth than in high-growth firms. The overall interpretation of the results is that debt policy and equity ownership structure ‘matter’ and that the way in which they matter differs between firms with many and firms with few positive net present value projects.","['John J. McConnell', 'Henri Servaes']","['Capital structure', 'Equity ownership', 'Growth opportunities']",[],September,https://www.sciencedirect.com//science/article/pii/0304405X9500824X,Journal of Financial Economics,1995,39,1
Diversification's effect on firm value,We estimate diversification's effect on firm value by imputing stand-alone values for individual business segments. Comparing the sum of these stand-alone values to the firm's actual value implies a 13% to 15% average value loss from diversification during 1986–1991. The value loss is smaller when the segments of the diversified firm are in the same two-digit SIC code. We find that overinvestment and cross-subsidization contribute to the value loss. The loss is reduced modestly by tax benefits of diversification.,"['Philip G. Berger', 'Eli Ofek']","['Diversification', 'Focus', 'Overinvestment', 'Cross-subsidization', 'Organizational structure']",[],January,https://www.sciencedirect.com//science/article/pii/0304405X94007986,Journal of Financial Economics,1995,37,1
"The challenges of investor communication The case of CUC International, Inc.","We examine investor communication issues using the experience of CUC International. CUC had difficulty convincing investors that its marketing outlays were profitable investments, leading to stock misvaluation over an extended period. To resolve this problem, CUC adopted an accounting change and then underwent a leveraged recapitalization. Subsequently, it accelerated recap debt repayments and initiated a stock repurchase. CUC's experience suggests that accounting reports are not always effective in investor communication. While financial signals are more effective, their impact is not as immediate as predicted by prior research. The CUC case suggests that investor communications is a rich area for future research.","['Paul M. Healy', 'Krishna G. Palepu']","['Investor communication', 'Accounting', 'Financial policy']",[],June,https://www.sciencedirect.com//science/article/pii/0304405X9400814H,Journal of Financial Economics,1995,38,2
Market underreaction to open market share repurchases,"We examine long-run firm performance following open market share repurchase announcements, 1980–1990. We find that the average abnormal four-year buy-and-hold return measured after the initial announcement is 12.1%. For ‘value’ stocks, companies more likely to be repurchasing shares because of undervaluation, the average abnormal return is 45.3%. For repurchases announced by ‘glamour’ stocks, where undervaluation is less likely to be an important motive, no positive drift in abnormal returns is observed. Thus, at least with respect to value stocks, the market errs in its initial response and appears to ignore much of the information conveyed through repurchase announcements.","['David Ikenberry', 'Josef Lakonishok', 'Theo Vermaelen']",['Stock repurchase'],[],October–November,https://www.sciencedirect.com//science/article/pii/0304405X9500826Z,Journal of Financial Economics,1995,39,2
"Firm performance, corporate governance, and top executive turnover in Japan","We examine the role of corporate governance mechanisms during top executive turnover in Japanese corporations. Consistent with evidence from U.S. data, the likelihood of nonroutine turnover is significantly related to industry-adjusted return on assets, excess stock returns, and negative operating income, but is not related to industry performance. The sensitivity of nonroutine turnover to earnings performance is higher for firms with ties to a main bank than for firms without such ties. Outside succession in Japan is more likely for firms with large shareholders and a main bank relationship. We document performance improvements subsequent to nonroutine turnover and outside succession.","['Jun-Koo Kang', 'Anil Shivdasani']","['Management turnover', 'Japanese corporate governance', 'Main bank system']",[],May,https://www.sciencedirect.com//science/article/pii/0304405X9400807D,Journal of Financial Economics,1995,38,1
"A comparison of the information conveyed by equity carve-outs, spin-offs, and asset sell-offs","We examine valuation effects on firms in the same industry as entities that are the subject of carve-outs (initial public offerings of subsidiary equity), spin-offs, and asset sell-offs. Share price reactions for rivals are negative in response to equity carve-outs. In comparison, rival stock returns are positive for spin-offs and normal for asset sell-offs, restructuring actions that do not entail a public offering of equity. Our results suggest managers conduct equity carve-outs when outside investors are likely to price the new shares higher than managers' perceived value.","['Myron B. Slovin', 'Marie E. Sushka', 'Steven R. Ferraro']","['Equity carve-outs', 'Spin-offs', 'Sell-offs', 'Restructuring', 'Divestitures']",[],January,https://www.sciencedirect.com//science/article/pii/0304405X94007964,Journal of Financial Economics,1995,37,1
Evaluating the performance of value versus glamour stocks The impact of selection bias,"We examine whether sample selection bias explains the difference in returns between ‘value’ stocks (high book-to-market ratios) and ‘glamour’ stocks (low book-to-market ratios). Selection bias on Compustat is not a severe problem: for CRSP primary domestic firms, the proportion missing from Compustat is not large and the average return is not very different from the Compustat sample. Mechanical problems with matching Cusip identifiers account for much of the discrepancy between CRSP and Compustat. The superior performance of value stocks is confirmed for the top quintile of NYSE-Amex stocks, using a sample free from selection bias.","['Louis K.C. Chan', 'Narasimhan Jegadeesh', 'Josef Lakonishok']","['Selection bias', 'Anomalies', 'Book-to-market ratio', 'Matching CRSP and Compustat']",[],July,https://www.sciencedirect.com//science/article/pii/0304405X9400818L,Journal of Financial Economics,1995,38,3
Asset sales and increase in focus,"We find that asset sales lead to an improvement in the operating performance of the seller's remaining assets in each of the three years following the asset sale. The improvement in performance occurs primarily in firms that increase their focus; this change in operating performance is positively related to the seller's stock return at the divestiture announcement. The announcement stock returns are also greater for focus-increasing divestitures. Further, we find evidence that some of the seller's gains result from a better fit between the divested asset and the buyer.","['Kose John', 'Eli Ofek']","['Asset sales', 'Divestitures', 'Focus', 'Operating performance']",[],January,https://www.sciencedirect.com//science/article/pii/0304405X94007942,Journal of Financial Economics,1995,37,1
Liquidation costs and capital structure,"We investigate the relation between liquidation costs of assets and composition of capital structure for firms that reorganized under Chapter 11 of the Bankruptcy Code. Firms with high liquidation costs emerge from Chapter 11 with relatively low debt ratios. The debt of these firms is more likely to be public and unsecured, and to have less restrictive covenant terms; these firms are also more likely to raise new equity capital. Assets with high liquidation costs thus lead firms to choose capital structures that make financial distress less likely.","['Michael J. Alderson', 'Brian L. Betker']","['Capital structure', 'Liquidation costs']",[],September,https://www.sciencedirect.com//science/article/pii/0304405X9400825L,Journal of Financial Economics,1995,39,1
Causes of financial distress following leveraged recapitalizations,"We report that 31% of the firms completing leveraged recapitalizations between 1985 and 1988 subsequently encounter financial distress. Following their recaps, the distressed firms exhibit (1) poor operating performance due largely to industry-wide problems, (2) surprisingly low proceeds from asset sales, and (3) negative stock price reactions to economic and regulatory events associated with the demise of the market for highly-leveraged transactions. The incidence of distress is not related to several characteristics that have previously been linked with poorly-structured deals. We thus attribute the high rate of distress primarily to unexpected macroeconomic and regulatory developments.","['David J. Denis', 'Diane K. Denis']","['Financial distress', 'Recapitalizations', 'Leverage']",[],February,https://www.sciencedirect.com//science/article/pii/0304405X9400792Y,Journal of Financial Economics,1995,37,2
Firm failure and managerial labor markets evidence from Texas banking,"We study the managerial labor market's ability to discriminate between good and bad managerial performance. Using a sample of failed and nonfailed Texas banks, we find that the context of job loss affects the manager's ability to regain comparable employment. Managers associated with banks that failed for reasons arguably beyond the managers' control were twice as likely to regain comparable banking posts as managers at other failed banks. We also detect a relation between the probability of post-failure reemployment and a manager's rank within the firm and to proxies for managerial self-dealing and competence.","['Albert A. Cannella', 'Donald R. Fraser', 'D.Scott Lee']","['Managerial labor markets', 'Management turnover', 'Financial distress', 'Relative-performance evaluation']",[],June,https://www.sciencedirect.com//science/article/pii/0304405X9400810N,Journal of Financial Economics,1995,38,2
